TILENAME,PATH,RA_CENT,DEC_CENT
DES1009-2415,DEC_Taiga/multiepoch/delve/r6101/DES1009-2415/p01/coadd,152.25249500,-24.25559300
DES1052+2043,DEC_Taiga/multiepoch/delve/r6101/DES1052+2043/p01/coadd,163.05727300,20.71940700
DES1053-0041,DEC_Taiga/multiepoch/delve/r6101/DES1053-0041/p01/coadd,163.45176600,-0.69725900
DES0853-0416,DEC_Taiga/multiepoch/delve/r6101/DES0853-0416/p01/coadd,133.34126200,-4.26670400
DES1034+0209,DEC_Taiga/multiepoch/delve/r6101/DES1034+0209/p01/coadd,158.60897200,2.15829600
DES1148-1958,DEC_Taiga/multiepoch/delve/r6101/DES1148-1958/p02/coadd,177.05194600,-19.97225900
DES1157+2917,DEC_Taiga/multiepoch/delve/r6101/DES1157+2917/p02/coadd,179.37669400,29.28607400
DES1124+1626,DEC_Taiga/multiepoch/delve/r6101/DES1124+1626/p01/coadd,171.04070300,16.43607400
DES0940-0915,DEC_Taiga/multiepoch/delve/r6101/DES0940-0915/p01/coadd,145.01672600,-9.26392600
DES1121+1834,DEC_Taiga/multiepoch/delve/r6101/DES1121+1834/p01/coadd,170.31216400,18.57774100
DES1015-2415,DEC_Taiga/multiepoch/delve/r6101/DES1015-2415/p01/coadd,153.81851700,-24.25559300
DES1058-0333,DEC_Taiga/multiepoch/delve/r6101/DES1058-0333/p01/coadd,164.62700700,-3.55281500
DES0831-0707,DEC_Taiga/multiepoch/delve/r6101/DES0831-0707/p01/coadd,127.95431900,-7.12225900
DES1114+0752,DEC_Taiga/multiepoch/delve/r6101/DES1114+0752/p01/coadd,168.67790700,7.86940700
DES0831+0126,DEC_Taiga/multiepoch/delve/r6101/DES0831+0126/p01/coadd,127.80654800,1.44440700
DES1032+2708,DEC_Taiga/multiepoch/delve/r6101/DES1032+2708/p01/coadd,158.08157600,27.14440700
DES1039+0126,DEC_Taiga/multiepoch/delve/r6101/DES1039+0126/p01/coadd,159.94175900,1.44440700
DES1122+1334,DEC_Taiga/multiepoch/delve/r6101/DES1122+1334/p01/coadd,170.57917400,13.58051900
DES1109-2332,DEC_Taiga/multiepoch/delve/r6101/DES1109-2332/p01/coadd,167.29891200,-23.54170400
DES0932-0833,DEC_Taiga/multiepoch/delve/r6101/DES0932-0833/p01/coadd,143.12418400,-8.55003700
DES0902-0915,DEC_Taiga/multiepoch/delve/r6101/DES0902-0915/p01/coadd,135.61352800,-9.26392600
DES1034+0626,DEC_Taiga/multiepoch/delve/r6101/DES1034+0626/p01/coadd,158.54597500,6.44163000
DES0822+1500,DEC_Taiga/multiepoch/delve/r6101/DES0822+1500/p01/coadd,125.64381600,15.00829600
DES0802+1917,DEC_Taiga/multiepoch/delve/r6101/DES0802+1917/p01/coadd,120.72974300,19.29163000
DES0903+0543,DEC_Taiga/multiepoch/delve/r6101/DES0903+0543/p01/coadd,135.98110700,5.72774100
DES0854+0500,DEC_Taiga/multiepoch/delve/r6101/DES0854+0500/p01/coadd,133.57250700,5.01385200
DES0801+2251,DEC_Taiga/multiepoch/delve/r6101/DES0801+2251/p01/coadd,120.30765100,22.86107400
DES0921+2500,DEC_Taiga/multiepoch/delve/r6101/DES0921+2500/p01/coadd,140.28425500,25.00274100
DES1020-0458,DEC_Taiga/multiepoch/delve/r6101/DES1020-0458/p01/coadd,155.05922600,-4.98059300
DES1144+1543,DEC_Taiga/multiepoch/delve/r6101/DES1144+1543/p01/coadd,176.05588200,15.72218500
DES1001+2543,DEC_Taiga/multiepoch/delve/r6101/DES1001+2543/p01/coadd,150.33474700,25.71663000
DES1131+1417,DEC_Taiga/multiepoch/delve/r6101/DES1131+1417/p02/coadd,172.84408400,14.29440700
DES1035+1126,DEC_Taiga/multiepoch/delve/r6101/DES1035+1126/p02/coadd,158.99942600,11.43885200
DES1054+0252,DEC_Taiga/multiepoch/delve/r6101/DES1054+0252/p01/coadd,163.74585300,2.87218500
DES1153+0709,DEC_Taiga/multiepoch/delve/r6101/DES1153+0709/p02/coadd,178.33431700,7.15551900
DES0902+0001,DEC_Taiga/multiepoch/delve/r6101/DES0902+0001/p01/coadd,135.59171300,0.01663000
DES0847+0418,DEC_Taiga/multiepoch/delve/r6101/DES0847+0418/p01/coadd,131.91896800,4.29996300
DES0855+1626,DEC_Taiga/multiepoch/delve/r6101/DES0855+1626/p01/coadd,133.82549000,16.43607400
DES1059+0001,DEC_Taiga/multiepoch/delve/r6101/DES1059+0001/p01/coadd,164.86115900,0.01663000
DES1117+1500,DEC_Taiga/multiepoch/delve/r6101/DES1117+1500/p01/coadd,169.25077300,15.00829600
DES1004-2249,DEC_Taiga/multiepoch/delve/r6101/DES1004-2249/p01/coadd,151.23957200,-22.82781500
DES1013-2124,DEC_Taiga/multiepoch/delve/r6101/DES1013-2124/p01/coadd,153.45990400,-21.40003700
DES1124-0707,DEC_Taiga/multiepoch/delve/r6101/DES1124-0707/p01/coadd,171.12072800,-7.12225900
DES0907+0418,DEC_Taiga/multiepoch/delve/r6101/DES0907+0418/p01/coadd,136.93029700,4.29996300
DES1020+1500,DEC_Taiga/multiepoch/delve/r6101/DES1020+1500/p01/coadd,155.20785500,15.00829600
DES0656+2917,DEC_Taiga/multiepoch/delve/r6101/DES0656+2917/p01/coadd,104.07436600,29.28607400
DES0908-1124,DEC_Taiga/multiepoch/delve/r6101/DES0908-1124/p01/coadd,137.12262400,-11.40559300
DES0800+2208,DEC_Taiga/multiepoch/delve/r6101/DES0800+2208/p01/coadd,120.02131400,22.14718500
DES0806+2000,DEC_Taiga/multiepoch/delve/r6101/DES0806+2000/p01/coadd,121.64700800,20.00551900
DES1003+1126,DEC_Taiga/multiepoch/delve/r6101/DES1003+1126/p01/coadd,150.98750500,11.43885200
DES0952-1958,DEC_Taiga/multiepoch/delve/r6101/DES0952-1958/p01/coadd,148.18825800,-19.97225900
DES0802+1834,DEC_Taiga/multiepoch/delve/r6101/DES0802+1834/p01/coadd,120.60537900,18.57774100
DES0846+0252,DEC_Taiga/multiepoch/delve/r6101/DES0846+0252/p01/coadd,131.58044600,2.87218500
DES0852+2751,DEC_Taiga/multiepoch/delve/r6101/DES0852+2751/p01/coadd,133.01696300,27.85829600
DES1015+0335,DEC_Taiga/multiepoch/delve/r6101/DES1015+0335/p01/coadd,153.90672400,3.58607400
DES0922-1707,DEC_Taiga/multiepoch/delve/r6101/DES0922-1707/p01/coadd,140.58627400,-17.11670400
DES0847+2251,DEC_Taiga/multiepoch/delve/r6101/DES0847+2251/p01/coadd,131.92883600,22.86107400
DES0848+0500,DEC_Taiga/multiepoch/delve/r6101/DES0848+0500/p01/coadd,132.13924400,5.01385200
DES0920-1124,DEC_Taiga/multiepoch/delve/r6101/DES0920-1124/p01/coadd,140.03570700,-11.40559300
DES1125+1417,DEC_Taiga/multiepoch/delve/r6101/DES1125+1417/p01/coadd,171.37069000,14.29440700
DES1125+2043,DEC_Taiga/multiepoch/delve/r6101/DES1125+2043/p01/coadd,171.45305600,20.71940700
DES0857+0835,DEC_Taiga/multiepoch/delve/r6101/DES0857+0835/p01/coadd,134.48047600,8.58329600
DES0927-1250,DEC_Taiga/multiepoch/delve/r6101/DES0927-1250/p01/coadd,141.97536900,-12.83337000
DES1137-1415,DEC_Taiga/multiepoch/delve/r6101/DES1137-1415/p01/coadd,174.27908900,-14.26114800
DES1133+2543,DEC_Taiga/multiepoch/delve/r6101/DES1133+2543/p01/coadd,173.31355600,25.71663000
DES0801+2043,DEC_Taiga/multiepoch/delve/r6101/DES0801+2043/p01/coadd,120.31510300,20.71940700
DES1040+2417,DEC_Taiga/multiepoch/delve/r6101/DES1040+2417/p01/coadd,160.14691300,24.28885200
DES0802+2126,DEC_Taiga/multiepoch/delve/r6101/DES0802+2126/p01/coadd,120.53646500,21.43329600
DES0804+2043,DEC_Taiga/multiepoch/delve/r6101/DES0804+2043/p01/coadd,121.07835600,20.71940700
DES1140-1415,DEC_Taiga/multiepoch/delve/r6101/DES1140-1415/p01/coadd,175.01567700,-14.26114800
DES0751+0209,DEC_Taiga/multiepoch/delve/r6101/DES0751+0209/p01/coadd,117.88841700,2.15829600
DES0921+1000,DEC_Taiga/multiepoch/delve/r6101/DES0921+1000/p01/coadd,140.45220300,10.01107400
DES0808+1917,DEC_Taiga/multiepoch/delve/r6101/DES0808+1917/p01/coadd,122.24246100,19.29163000
DES1118-2124,DEC_Taiga/multiepoch/delve/r6101/DES1118-2124/p01/coadd,169.56169600,-21.40003700
DES1128+2251,DEC_Taiga/multiepoch/delve/r6101/DES1128+2251/p01/coadd,172.21561300,22.86107400
DES0953+1751,DEC_Taiga/multiepoch/delve/r6101/DES0953+1751/p01/coadd,148.26570300,17.86385200
DES0938+2043,DEC_Taiga/multiepoch/delve/r6101/DES0938+2043/p01/coadd,144.73920000,20.71940700
DES0842-1915,DEC_Taiga/multiepoch/delve/r6101/DES0842-1915/p01/coadd,130.51856100,-19.25837000
DES0919+1252,DEC_Taiga/multiepoch/delve/r6101/DES0919+1252/p01/coadd,139.80866600,12.86663000
DES1101+1334,DEC_Taiga/multiepoch/delve/r6101/DES1101+1334/p01/coadd,165.43821400,13.58051900
DES0951+0209,DEC_Taiga/multiepoch/delve/r6101/DES0951+0209/p01/coadd,147.89303600,2.15829600
DES0957+2208,DEC_Taiga/multiepoch/delve/r6101/DES0957+2208/p01/coadd,149.31006800,22.14718500
DES0838+1000,DEC_Taiga/multiepoch/delve/r6101/DES0838+1000/p01/coadd,129.57830400,10.01107400
DES0909+0543,DEC_Taiga/multiepoch/delve/r6101/DES0909+0543/p01/coadd,137.41604900,5.72774100
DES0910-1250,DEC_Taiga/multiepoch/delve/r6101/DES0910-1250/p01/coadd,137.58229800,-12.83337000
DES0814-0833,DEC_Taiga/multiepoch/delve/r6101/DES0814-0833/p01/coadd,123.63256400,-8.55003700
DES0922-1749,DEC_Taiga/multiepoch/delve/r6101/DES0922-1749/p01/coadd,140.72291400,-17.83059300
DES1123-1958,DEC_Taiga/multiepoch/delve/r6101/DES1123-1958/p01/coadd,170.97538000,-19.97225900
DES0913-1250,DEC_Taiga/multiepoch/delve/r6101/DES0913-1250/p01/coadd,138.31447600,-12.83337000
DES1008+0126,DEC_Taiga/multiepoch/delve/r6101/DES1008+0126/p01/coadd,152.08648500,1.44440700
DES0808+0835,DEC_Taiga/multiepoch/delve/r6101/DES0808+0835/p01/coadd,122.20689900,8.58329600
DES0826+2751,DEC_Taiga/multiepoch/delve/r6101/DES0826+2751/p01/coadd,126.55720200,27.85829600
DES0837+0835,DEC_Taiga/multiepoch/delve/r6101/DES0837+0835/p01/coadd,129.42665000,8.58329600
DES1021-0833,DEC_Taiga/multiepoch/delve/r6101/DES1021-0833/p01/coadd,155.39668500,-8.55003700
DES1107-0833,DEC_Taiga/multiepoch/delve/r6101/DES1107-0833/p02/coadd,166.94727500,-8.55003700
DES0949+0252,DEC_Taiga/multiepoch/delve/r6101/DES0949+0252/p01/coadd,147.30575600,2.87218500
DES1116+0043,DEC_Taiga/multiepoch/delve/r6101/DES1116+0043/p01/coadd,169.16514200,0.73051900
DES1009+2043,DEC_Taiga/multiepoch/delve/r6101/DES1009+2043/p01/coadd,152.37173100,20.71940700
DES1105-2124,DEC_Taiga/multiepoch/delve/r6101/DES1105-2124/p01/coadd,166.49468800,-21.40003700
DES0904-1250,DEC_Taiga/multiepoch/delve/r6101/DES0904-1250/p01/coadd,136.11794100,-12.83337000
DES0940-0207,DEC_Taiga/multiepoch/delve/r6101/DES0940-0207/p01/coadd,145.03044900,-2.12503700
DES1122-2249,DEC_Taiga/multiepoch/delve/r6101/DES1122-2249/p01/coadd,170.60346800,-22.82781500
DES1110+2751,DEC_Taiga/multiepoch/delve/r6101/DES1110+2751/p01/coadd,167.73817600,27.85829600
DES1018+0543,DEC_Taiga/multiepoch/delve/r6101/DES1018+0543/p01/coadd,154.63535300,5.72774100
DES1127-1250,DEC_Taiga/multiepoch/delve/r6101/DES1127-1250/p01/coadd,171.99468700,-12.83337000
DES0953+1834,DEC_Taiga/multiepoch/delve/r6101/DES0953+1834/p01/coadd,148.47130400,18.57774100
DES0834+0835,DEC_Taiga/multiepoch/delve/r6101/DES0834+0835/p01/coadd,128.70467500,8.58329600
DES1129-0458,DEC_Taiga/multiepoch/delve/r6101/DES1129-0458/p01/coadd,172.25749600,-4.98059300
DES1134+2917,DEC_Taiga/multiepoch/delve/r6101/DES1134+2917/p01/coadd,173.64717000,29.28607400
DES0758+2251,DEC_Taiga/multiepoch/delve/r6101/DES0758+2251/p01/coadd,119.53290500,22.86107400
DES1103-2249,DEC_Taiga/multiepoch/delve/r6101/DES1103-2249/p01/coadd,165.95613300,-22.82781500
DES1050+0709,DEC_Taiga/multiepoch/delve/r6101/DES1050+0709/p01/coadd,162.50548000,7.15551900
DES0933-0750,DEC_Taiga/multiepoch/delve/r6101/DES0933-0750/p01/coadd,143.43592400,-7.83614800
DES1125-2249,DEC_Taiga/multiepoch/delve/r6101/DES1125-2249/p01/coadd,171.37802400,-22.82781500
DES0925-2415,DEC_Taiga/multiepoch/delve/r6101/DES0925-2415/p01/coadd,141.29033500,-24.25559300
DES1125+0209,DEC_Taiga/multiepoch/delve/r6101/DES1125+0209/p01/coadd,171.46809500,2.15829600
DES0934-0915,DEC_Taiga/multiepoch/delve/r6101/DES0934-0915/p01/coadd,143.57008000,-9.26392600
DES1126-0458,DEC_Taiga/multiepoch/delve/r6101/DES1126-0458/p01/coadd,171.54090100,-4.98059300
DES0854-0207,DEC_Taiga/multiepoch/delve/r6101/DES0854-0207/p01/coadd,133.60036600,-2.12503700
DES0935-0833,DEC_Taiga/multiepoch/delve/r6101/DES0935-0833/p01/coadd,143.84609600,-8.55003700
DES1136+1209,DEC_Taiga/multiepoch/delve/r6101/DES1136+1209/p01/coadd,174.24023500,12.15274100
DES1114-1958,DEC_Taiga/multiepoch/delve/r6101/DES1114-1958/p02/coadd,168.69666800,-19.97225900
DES0803+2751,DEC_Taiga/multiepoch/delve/r6101/DES0803+2751/p01/coadd,120.90491200,27.85829600
DES1026+0500,DEC_Taiga/multiepoch/delve/r6101/DES1026+0500/p01/coadd,156.50470000,5.01385200
DES1042+1834,DEC_Taiga/multiepoch/delve/r6101/DES1042+1834/p01/coadd,160.52143400,18.57774100
DES0918+1000,DEC_Taiga/multiepoch/delve/r6101/DES0918+1000/p01/coadd,139.72727600,10.01107400
DES1106-0458,DEC_Taiga/multiepoch/delve/r6101/DES1106-0458/p01/coadd,166.52473900,-4.98059300
DES1001-2124,DEC_Taiga/multiepoch/delve/r6101/DES1001-2124/p01/coadd,150.39289600,-21.40003700
DES1106-0915,DEC_Taiga/multiepoch/delve/r6101/DES1106-0915/p01/coadd,166.71641300,-9.26392600
DES1107+1209,DEC_Taiga/multiepoch/delve/r6101/DES1107+1209/p01/coadd,166.93769400,12.15274100
DES1005+2000,DEC_Taiga/multiepoch/delve/r6101/DES1005+2000/p01/coadd,151.27653700,20.00551900
DES0924+0543,DEC_Taiga/multiepoch/delve/r6101/DES0924+0543/p01/coadd,141.00340400,5.72774100
DES1110-2249,DEC_Taiga/multiepoch/delve/r6101/DES1110-2249/p01/coadd,167.50524500,-22.82781500
DES0906-1458,DEC_Taiga/multiepoch/delve/r6101/DES0906-1458/p01/coadd,136.69578800,-14.97503700
DES1041+0335,DEC_Taiga/multiepoch/delve/r6101/DES1041+0335/p01/coadd,160.34433000,3.58607400
DES0955-1707,DEC_Taiga/multiepoch/delve/r6101/DES0955-1707/p01/coadd,148.80299100,-17.11670400
DES0814+2126,DEC_Taiga/multiepoch/delve/r6101/DES0814+2126/p01/coadd,123.60417300,21.43329600
DES0859+1209,DEC_Taiga/multiepoch/delve/r6101/DES0859+1209/p01/coadd,134.80651400,12.15274100
DES0925-0207,DEC_Taiga/multiepoch/delve/r6101/DES0925-0207/p01/coadd,141.45854800,-2.12503700
DES1116-1915,DEC_Taiga/multiepoch/delve/r6101/DES1116-1915/p01/coadd,169.08503300,-19.25837000
DES1006-2041,DEC_Taiga/multiepoch/delve/r6101/DES1006-2041/p01/coadd,151.55646100,-20.68614800
DES1125+1709,DEC_Taiga/multiepoch/delve/r6101/DES1125+1709/p01/coadd,171.25817500,17.14996300
DES0927-2249,DEC_Taiga/multiepoch/delve/r6101/DES0927-2249/p01/coadd,141.94490200,-22.82781500
DES0858+1709,DEC_Taiga/multiepoch/delve/r6101/DES0858+1709/p01/coadd,134.64987000,17.14996300
DES1122-0124,DEC_Taiga/multiepoch/delve/r6101/DES1122-0124/p01/coadd,170.64978900,-1.41114800
DES0957+2043,DEC_Taiga/multiepoch/delve/r6101/DES0957+2043/p01/coadd,149.31871900,20.71940700
DES0936-1458,DEC_Taiga/multiepoch/delve/r6101/DES0936-1458/p01/coadd,144.08564700,-14.97503700
DES0815+2834,DEC_Taiga/multiepoch/delve/r6101/DES0815+2834/p01/coadd,123.91181800,28.57218500
DES1104-0833,DEC_Taiga/multiepoch/delve/r6101/DES1104-0833/p01/coadd,166.22536300,-8.55003700
DES0904-1332,DEC_Taiga/multiepoch/delve/r6101/DES0904-1332/p01/coadd,136.03027600,-13.54725900
DES1016+2334,DEC_Taiga/multiepoch/delve/r6101/DES1016+2334/p01/coadd,154.12165800,23.57496300
DES1132-0915,DEC_Taiga/multiepoch/delve/r6101/DES1132-0915/p01/coadd,173.22632000,-9.26392600
