TILENAME,PATH,RA_CENT,DEC_CENT
DES1346+0252,DEC_Taiga/multiepoch/delve/r6117/DES1346+0252/p01/coadd,206.63306200,2.87218500
DES0947-2623,DEC_Taiga/multiepoch/delve/r6117/DES0947-2623/p01/coadd,146.92360900,-26.39725900
DES1532-2124,DEC_Taiga/multiepoch/delve/r6050/DES1532-2124/p01/coadd,233.20211000,-21.40003700
DES1226+1334,DEC_Taiga/multiepoch/delve/r6050/DES1226+1334/p01/coadd,186.73647500,13.58051900
DES1509-3706,DEC_Taiga/multiepoch/delve/r6050/DES1509-3706/p01/coadd,227.40039200,-37.10559300
DES1129-3249,DEC_Taiga/multiepoch/delve/r6050/DES1129-3249/p01/coadd,172.40074000,-32.82225900
DES1551-2623,DEC_Taiga/multiepoch/delve/r6050/DES1551-2623/p01/coadd,237.78026500,-26.39725900
DES1117-3914,DEC_Taiga/multiepoch/delve/r6050/DES1117-3914/p01/coadd,169.42592600,-39.24725900
DES1249+2500,DEC_Taiga/multiepoch/delve/r6050/DES1249+2500/p01/coadd,192.27292000,25.00274100
DES1446-3832,DEC_Taiga/multiepoch/delve/r6117/DES1446-3832/p02/coadd,221.63850800,-38.53337000
DES1312-1832,DEC_Taiga/multiepoch/delve/r6050/DES1312-1832/p01/coadd,198.12277600,-18.54448100
DES1457-4123,DEC_Taiga/multiepoch/delve/r6050/DES1457-4123/p01/coadd,224.25322800,-41.38892600
DES1439-3457,DEC_Taiga/multiepoch/delve/r6050/DES1439-3457/p01/coadd,219.88965000,-34.96392600
DES1630-1332,DEC_Taiga/multiepoch/delve/r6050/DES1630-1332/p01/coadd,247.64687500,-13.54725900
DES1213-0416,DEC_Taiga/multiepoch/delve/r6050/DES1213-0416/p01/coadd,183.45236300,-4.26670400
DES1439-4040,DEC_Taiga/multiepoch/delve/r6050/DES1439-4040/p01/coadd,219.97666700,-40.67503700
DES1325+0001,DEC_Taiga/multiepoch/delve/r6050/DES1325+0001/p01/coadd,201.26949400,0.01663000
DES1437-2623,DEC_Taiga/multiepoch/delve/r6050/DES1437-2623/p01/coadd,219.44953600,-26.39725900
DES1405+0709,DEC_Taiga/multiepoch/delve/r6050/DES1405+0709/p01/coadd,211.43097500,7.15551900
DES1340-3457,DEC_Taiga/multiepoch/delve/r6050/DES1340-3457/p01/coadd,205.08072600,-34.96392600
DES1212-1124,DEC_Taiga/multiepoch/delve/r6050/DES1212-1124/p01/coadd,183.00368300,-11.40559300
DES1354-3623,DEC_Taiga/multiepoch/delve/r6050/DES1354-3623/p01/coadd,208.54422400,-36.39170400
DES1137-3123,DEC_Taiga/multiepoch/delve/r6050/DES1137-3123/p01/coadd,174.26107300,-31.39448100
DES1349-1749,DEC_Taiga/multiepoch/delve/r6050/DES1349-1749/p01/coadd,207.46489400,-17.83059300
DES1209+2208,DEC_Taiga/multiepoch/delve/r6050/DES1209+2208/p01/coadd,182.45260500,22.14718500
DES1700+0752,DEC_Taiga/multiepoch/delve/r6050/DES1700+0752/p01/coadd,255.15899800,7.86940700
DES1617-1207,DEC_Taiga/multiepoch/delve/r6050/DES1617-1207/p01/coadd,244.30342600,-12.11948100
DES1411+1500,DEC_Taiga/multiepoch/delve/r6050/DES1411+1500/p01/coadd,212.85773000,15.00829600
DES0910-2541,DEC_Taiga/multiepoch/delve/r6050/DES0910-2541/p01/coadd,137.59445000,-25.68337000
DES1211-1250,DEC_Taiga/multiepoch/delve/r6050/DES1211-1250/p01/coadd,182.97736400,-12.83337000
DES1614-2541,DEC_Taiga/multiepoch/delve/r6050/DES1614-2541/p01/coadd,243.74267300,-25.68337000
DES1549-0250,DEC_Taiga/multiepoch/delve/r6050/DES1549-0250/p01/coadd,237.35954100,-2.83892600
DES1455-0458,DEC_Taiga/multiepoch/delve/r6050/DES1455-0458/p01/coadd,223.85230700,-4.98059300
DES0924-2458,DEC_Taiga/multiepoch/delve/r6050/DES0924-2458/p01/coadd,141.01067900,-24.96948100
DES1513+0001,DEC_Taiga/multiepoch/delve/r6050/DES1513+0001/p01/coadd,228.39727200,0.01663000
DES1204+1917,DEC_Taiga/multiepoch/delve/r6050/DES1204+1917/p01/coadd,181.23847900,19.29163000
DES1642+0043,DEC_Taiga/multiepoch/delve/r6050/DES1642+0043/p03/coadd,250.55509100,0.73051900
DES0907-2832,DEC_Taiga/multiepoch/delve/r6050/DES0907-2832/p01/coadd,136.84774800,-28.53892600
DES1217+2043,DEC_Taiga/multiepoch/delve/r6050/DES1217+2043/p01/coadd,184.42835800,20.71940700
DES1614+0418,DEC_Taiga/multiepoch/delve/r6117/DES1614+0418/p01/coadd,243.60000200,4.29996300
DES1535+1000,DEC_Taiga/multiepoch/delve/r6117/DES1535+1000/p02/coadd,233.96773100,10.01107400
DES1253-3332,DEC_Taiga/multiepoch/delve/r6050/DES1253-3332/p01/coadd,193.34841700,-33.53614800
DES1257-4623,DEC_Taiga/multiepoch/delve/r6050/DES1257-4623/p01/coadd,194.43087100,-46.38614800
DES1337-4331,DEC_Taiga/multiepoch/delve/r6050/DES1337-4331/p01/coadd,204.49143900,-43.53059300
DES1445-4540,DEC_Taiga/multiepoch/delve/r6050/DES1445-4540/p02/coadd,221.49441100,-45.67225900
DES1535+1417,DEC_Taiga/multiepoch/delve/r6117/DES1535+1417/p01/coadd,233.98995800,14.29440700
DES1240-0624,DEC_Taiga/multiepoch/delve/r6050/DES1240-0624/p01/coadd,190.13863100,-6.40837000
DES1529-2915,DEC_Taiga/multiepoch/delve/r6050/DES1529-2915/p01/coadd,232.47589000,-29.25281500
DES1229-2541,DEC_Taiga/multiepoch/delve/r6050/DES1229-2541/p01/coadd,187.49995800,-25.68337000
DES1351-2249,DEC_Taiga/multiepoch/delve/r6050/DES1351-2249/p01/coadd,207.78214900,-22.82781500
DES1205+1751,DEC_Taiga/multiepoch/delve/r6117/DES1205+1751/p01/coadd,181.26792000,17.86385200
DES1528-1749,DEC_Taiga/multiepoch/delve/r6050/DES1528-1749/p01/coadd,232.21192000,-17.83059300
DES1245-0416,DEC_Taiga/multiepoch/delve/r6050/DES1245-0416/p01/coadd,191.32696500,-4.26670400
DES1302-4748,DEC_Taiga/multiepoch/delve/r6050/DES1302-4748/p01/coadd,195.64809900,-47.81392600
DES1521-0333,DEC_Taiga/multiepoch/delve/r6050/DES1521-0333/p01/coadd,230.43125200,-3.55281500
DES1229-0624,DEC_Taiga/multiepoch/delve/r6050/DES1229-0624/p01/coadd,187.26512100,-6.40837000
DES1407-4123,DEC_Taiga/multiepoch/delve/r6050/DES1407-4123/p01/coadd,211.88310100,-41.38892600
DES1628+1126,DEC_Taiga/multiepoch/delve/r6050/DES1628+1126/p01/coadd,247.13054800,11.43885200
DES1708-0915,DEC_Taiga/multiepoch/delve/r6050/DES1708-0915/p01/coadd,257.13177800,-9.26392600
DES1603-2124,DEC_Taiga/multiepoch/delve/r6050/DES1603-2124/p03/coadd,240.86963000,-21.40003700
DES1239+2500,DEC_Taiga/multiepoch/delve/r6050/DES1239+2500/p01/coadd,189.90979900,25.00274100
DES1314-0207,DEC_Taiga/multiepoch/delve/r6050/DES1314-0207/p01/coadd,198.60896100,-2.12503700
DES1225-0416,DEC_Taiga/multiepoch/delve/r6117/DES1225-0416/p01/coadd,186.31585400,-4.26670400
DES1701-1832,DEC_Taiga/multiepoch/delve/r6050/DES1701-1832/p03/coadd,255.34971300,-18.54448100
DES1612-2915,DEC_Taiga/multiepoch/delve/r6050/DES1612-2915/p01/coadd,243.11296800,-29.25281500
DES1057-4623,DEC_Taiga/multiepoch/delve/r6050/DES1057-4623/p01/coadd,164.41793100,-46.38614800
DES1426+0500,DEC_Taiga/multiepoch/delve/r6050/DES1426+0500/p01/coadd,216.70170800,5.01385200
DES1033-4249,DEC_Taiga/multiepoch/delve/r6050/DES1033-4249/p01/coadd,158.30528500,-42.81670400
DES1403-4123,DEC_Taiga/multiepoch/delve/r6050/DES1403-4123/p01/coadd,210.93155300,-41.38892600
DES0959-3040,DEC_Taiga/multiepoch/delve/r6050/DES0959-3040/p01/coadd,149.91233100,-30.68059300
DES0944-2623,DEC_Taiga/multiepoch/delve/r6050/DES0944-2623/p01/coadd,146.12662100,-26.39725900
DES1437-1207,DEC_Taiga/multiepoch/delve/r6117/DES1437-1207/p01/coadd,219.47789300,-12.11948100
DES0936-3040,DEC_Taiga/multiepoch/delve/r6050/DES0936-3040/p01/coadd,144.10178000,-30.68059300
DES1348-0958,DEC_Taiga/multiepoch/delve/r6050/DES1348-0958/p01/coadd,207.11549700,-9.97781500
DES0933-2458,DEC_Taiga/multiepoch/delve/r6050/DES0933-2458/p01/coadd,143.37315900,-24.96948100
DES1334-1415,DEC_Taiga/multiepoch/delve/r6050/DES1334-1415/p01/coadd,203.74261700,-14.26114800
DES1705+0418,DEC_Taiga/multiepoch/delve/r6050/DES1705+0418/p01/coadd,256.48627500,4.29996300
DES1158-0915,DEC_Taiga/multiepoch/delve/r6050/DES1158-0915/p01/coadd,179.73622600,-9.26392600
DES1305+0001,DEC_Taiga/multiepoch/delve/r6050/DES1305+0001/p01/coadd,196.27227100,0.01663000
DES1306-0458,DEC_Taiga/multiepoch/delve/r6050/DES1306-0458/p01/coadd,196.62171200,-4.98059300
DES1028-2749,DEC_Taiga/multiepoch/delve/r6117/DES1028-2749/p01/coadd,157.16664200,-27.82503700
DES1629-1707,DEC_Taiga/multiepoch/delve/r6117/DES1629-1707/p01/coadd,247.40359800,-17.11670400
DES0957-3249,DEC_Taiga/multiepoch/delve/r6050/DES0957-3249/p01/coadd,149.46404500,-32.82225900
DES1317-2958,DEC_Taiga/multiepoch/delve/r6050/DES1317-2958/p01/coadd,199.29771800,-29.96670400
DES1547-0915,DEC_Taiga/multiepoch/delve/r6050/DES1547-0915/p01/coadd,236.87873700,-9.26392600
DES1346-0250,DEC_Taiga/multiepoch/delve/r6050/DES1346-0250/p01/coadd,206.62460000,-2.83892600
DES1443-0707,DEC_Taiga/multiepoch/delve/r6050/DES1443-0707/p01/coadd,220.76209800,-7.12225900
DES1345-2206,DEC_Taiga/multiepoch/delve/r6050/DES1345-2206/p01/coadd,206.27713900,-22.11392600
DES1616+1043,DEC_Taiga/multiepoch/delve/r6050/DES1616+1043/p01/coadd,244.14124400,10.72496300
DES1301+0335,DEC_Taiga/multiepoch/delve/r6050/DES1301+0335/p01/coadd,195.39351400,3.58607400
DES1255-1749,DEC_Taiga/multiepoch/delve/r6050/DES1255-1749/p01/coadd,193.96651600,-17.83059300
DES1611+0752,DEC_Taiga/multiepoch/delve/r6050/DES1611+0752/p01/coadd,242.90751000,7.86940700
DES1203+1252,DEC_Taiga/multiepoch/delve/r6050/DES1203+1252/p01/coadd,180.81610300,12.86663000
DES1141-2958,DEC_Taiga/multiepoch/delve/r6050/DES1141-2958/p02/coadd,175.40023200,-29.96670400
DES1311+1417,DEC_Taiga/multiepoch/delve/r6117/DES1311+1417/p01/coadd,197.89179200,14.29440700
DES0956-2749,DEC_Taiga/multiepoch/delve/r6050/DES0956-2749/p01/coadd,149.09442200,-27.82503700
DES1055-3706,DEC_Taiga/multiepoch/delve/r6050/DES1055-3706/p03/coadd,163.84616700,-37.10559300
DES1203+1126,DEC_Taiga/multiepoch/delve/r6050/DES1203+1126/p01/coadd,180.85011700,11.43885200
DES1521+0626,DEC_Taiga/multiepoch/delve/r6050/DES1521+0626/p01/coadd,230.38843400,6.44163000
DES1345+1709,DEC_Taiga/multiepoch/delve/r6050/DES1345+1709/p01/coadd,206.37226400,17.14996300
DES1203-1250,DEC_Taiga/multiepoch/delve/r6050/DES1203-1250/p01/coadd,180.78082900,-12.83337000
DES1618+2543,DEC_Taiga/multiepoch/delve/r6050/DES1618+2543/p01/coadd,244.62710300,25.71663000
DES1212-3957,DEC_Taiga/multiepoch/delve/r6050/DES1212-3957/p01/coadd,183.23907800,-39.96114800
DES1626-2332,DEC_Taiga/multiepoch/delve/r6117/DES1626-2332/p01/coadd,246.72633500,-23.54170400
DES1316+0418,DEC_Taiga/multiepoch/delve/r6050/DES1316+0418/p01/coadd,199.21395000,4.29996300
DES1652-1541,DEC_Taiga/multiepoch/delve/r6050/DES1652-1541/p03/coadd,253.13069800,-15.68892600
DES1508-1332,DEC_Taiga/multiepoch/delve/r6050/DES1508-1332/p01/coadd,227.08592300,-13.54725900
DES1431+0418,DEC_Taiga/multiepoch/delve/r6050/DES1431+0418/p01/coadd,217.82745600,4.29996300
DES1227-3249,DEC_Taiga/multiepoch/delve/r6050/DES1227-3249/p01/coadd,186.84236400,-32.82225900
DES1423+1043,DEC_Taiga/multiepoch/delve/r6117/DES1423+1043/p01/coadd,215.80458400,10.72496300
DES1619-2458,DEC_Taiga/multiepoch/delve/r6050/DES1619-2458/p01/coadd,244.95982300,-24.96948100
DES1512+0252,DEC_Taiga/multiepoch/delve/r6117/DES1512+0252/p02/coadd,228.07666700,2.87218500
DES1256+2208,DEC_Taiga/multiepoch/delve/r6050/DES1256+2208/p02/coadd,194.01395500,22.14718500
DES1405+1751,DEC_Taiga/multiepoch/delve/r6050/DES1405+1751/p01/coadd,211.26993400,17.86385200
DES1609-2041,DEC_Taiga/multiepoch/delve/r6050/DES1609-2041/p03/coadd,242.36360300,-20.68614800
DES1637+1209,DEC_Taiga/multiepoch/delve/r6050/DES1637+1209/p01/coadd,249.45640500,12.15274100
DES1308-2206,DEC_Taiga/multiepoch/delve/r6050/DES1308-2206/p01/coadd,197.03024600,-22.11392600
DES1312-1458,DEC_Taiga/multiepoch/delve/r6050/DES1312-1458/p01/coadd,198.03161200,-14.97503700
DES1359+0543,DEC_Taiga/multiepoch/delve/r6050/DES1359+0543/p01/coadd,209.88062000,5.72774100
DES0935-3623,DEC_Taiga/multiepoch/delve/r6050/DES0935-3623/p01/coadd,143.80487400,-36.39170400
DES1302+2917,DEC_Taiga/multiepoch/delve/r6050/DES1302+2917/p01/coadd,195.74676600,29.28607400
DES1339+1209,DEC_Taiga/multiepoch/delve/r6050/DES1339+1209/p01/coadd,204.91090600,12.15274100
DES1436-3623,DEC_Taiga/multiepoch/delve/r6050/DES1436-3623/p01/coadd,219.18630900,-36.39170400
DES1401+0752,DEC_Taiga/multiepoch/delve/r6117/DES1401+0752/p01/coadd,210.47710100,7.86940700
DES1604+2625,DEC_Taiga/multiepoch/delve/r6050/DES1604+2625/p01/coadd,241.06242700,26.43051900
DES1429+0917,DEC_Taiga/multiepoch/delve/r6050/DES1429+0917/p01/coadd,217.37776200,9.29718500
DES1538-4123,DEC_Taiga/multiepoch/delve/r6050/DES1538-4123/p01/coadd,234.72025900,-41.38892600
DES1231-1915,DEC_Taiga/multiepoch/delve/r6050/DES1231-1915/p01/coadd,187.99016600,-19.25837000
DES1217+0252,DEC_Taiga/multiepoch/delve/r6050/DES1217+0252/p01/coadd,184.47467100,2.87218500
DES1213-4706,DEC_Taiga/multiepoch/delve/r6050/DES1213-4706/p01/coadd,183.47361500,-47.10003700
DES1326+1751,DEC_Taiga/multiepoch/delve/r6050/DES1326+1751/p01/coadd,201.51928000,17.86385200
DES1703+1043,DEC_Taiga/multiepoch/delve/r6050/DES1703+1043/p01/coadd,255.76654100,10.72496300
DES1406+0500,DEC_Taiga/multiepoch/delve/r6050/DES1406+0500/p01/coadd,211.68529100,5.01385200
DES1247-1624,DEC_Taiga/multiepoch/delve/r6050/DES1247-1624/p01/coadd,191.83375800,-16.40281500
DES1623-1207,DEC_Taiga/multiepoch/delve/r6050/DES1623-1207/p01/coadd,245.76375100,-12.11948100
DES1520-2041,DEC_Taiga/multiepoch/delve/r6050/DES1520-2041/p01/coadd,230.15424000,-20.68614800
DES1544-3623,DEC_Taiga/multiepoch/delve/r6050/DES1544-3623/p01/coadd,236.03627700,-36.39170400
DES1230+2417,DEC_Taiga/multiepoch/delve/r6050/DES1230+2417/p01/coadd,187.55950200,24.28885200
DES1435-1958,DEC_Taiga/multiepoch/delve/r6050/DES1435-1958/p01/coadd,218.82833700,-19.97225900
DES1659+1252,DEC_Taiga/multiepoch/delve/r6050/DES1659+1252/p01/coadd,254.77594500,12.86663000
DES1212-0250,DEC_Taiga/multiepoch/delve/r6050/DES1212-0250/p01/coadd,183.03731900,-2.83892600
DES1305-0207,DEC_Taiga/multiepoch/delve/r6117/DES1305-0207/p01/coadd,196.46582000,-2.12503700
DES1340-2832,DEC_Taiga/multiepoch/delve/r6050/DES1340-2832/p01/coadd,205.10858100,-28.53892600
DES1625+2708,DEC_Taiga/multiepoch/delve/r6050/DES1625+2708/p01/coadd,246.32899900,27.14440700
DES1441-0833,DEC_Taiga/multiepoch/delve/r6050/DES1441-0833/p01/coadd,220.36875300,-8.55003700
DES1552-3957,DEC_Taiga/multiepoch/delve/r6050/DES1552-3957/p01/coadd,238.19082400,-39.96114800
DES1330-1124,DEC_Taiga/multiepoch/delve/r6050/DES1330-1124/p01/coadd,202.66699400,-11.40559300
DES1109-3706,DEC_Taiga/multiepoch/delve/r6050/DES1109-3706/p01/coadd,167.42668700,-37.10559300
DES1503-1832,DEC_Taiga/multiepoch/delve/r6050/DES1503-1832/p01/coadd,225.98325800,-18.54448100
DES1451-0707,DEC_Taiga/multiepoch/delve/r6050/DES1451-0707/p02/coadd,222.92041800,-7.12225900
DES1516-0541,DEC_Taiga/multiepoch/delve/r6050/DES1516-0541/p01/coadd,229.23405400,-5.69448100
DES1541-2749,DEC_Taiga/multiepoch/delve/r6050/DES1541-2749/p01/coadd,235.46717600,-27.82503700
DES1204-0915,DEC_Taiga/multiepoch/delve/r6050/DES1204-0915/p01/coadd,181.18287200,-9.26392600
DES1417-0207,DEC_Taiga/multiepoch/delve/r6050/DES1417-0207/p01/coadd,214.32532500,-2.12503700
DES1648+0835,DEC_Taiga/multiepoch/delve/r6050/DES1648+0835/p01/coadd,252.16242200,8.58329600
DES1409-0250,DEC_Taiga/multiepoch/delve/r6117/DES1409-0250/p01/coadd,212.34272800,-2.83892600
DES1304-3123,DEC_Taiga/multiepoch/delve/r6050/DES1304-3123/p01/coadd,196.00554700,-31.39448100
DES1550+0835,DEC_Taiga/multiepoch/delve/r6050/DES1550+0835/p01/coadd,237.72291900,8.58329600
DES1351-3749,DEC_Taiga/multiepoch/delve/r6050/DES1351-3749/p01/coadd,207.80451300,-37.81948100
DES1316-0416,DEC_Taiga/multiepoch/delve/r6117/DES1316-0416/p01/coadd,199.20156600,-4.26670400
DES1302-1332,DEC_Taiga/multiepoch/delve/r6050/DES1302-1332/p01/coadd,195.51017400,-13.54725900
DES1625+2417,DEC_Taiga/multiepoch/delve/r6050/DES1625+2417/p01/coadd,246.30076600,24.28885200
DES1256+2917,DEC_Taiga/multiepoch/delve/r6050/DES1256+2917/p02/coadd,194.10975900,29.28607400
DES1547-1041,DEC_Taiga/multiepoch/delve/r6050/DES1547-1041/p02/coadd,236.84002400,-10.69170400
DES1206-4249,DEC_Taiga/multiepoch/delve/r6050/DES1206-4249/p01/coadd,181.66258700,-42.81670400
DES1020-3832,DEC_Taiga/multiepoch/delve/r6050/DES1020-3832/p01/coadd,155.01765200,-38.53337000
DES1436-3540,DEC_Taiga/multiepoch/delve/r6050/DES1436-3540/p01/coadd,219.07806800,-35.67781500
DES1255-0750,DEC_Taiga/multiepoch/delve/r6117/DES1255-0750/p01/coadd,193.87918000,-7.83614800
DES1226+2834,DEC_Taiga/multiepoch/delve/r6050/DES1226+2834/p01/coadd,186.50406200,28.57218500
DES1701-1541,DEC_Taiga/multiepoch/delve/r6050/DES1701-1541/p03/coadd,255.35524200,-15.68892600
DES1241-1207,DEC_Taiga/multiepoch/delve/r6050/DES1241-1207/p01/coadd,190.27138400,-12.11948100
DES1357-2206,DEC_Taiga/multiepoch/delve/r6050/DES1357-2206/p01/coadd,209.35943600,-22.11392600
DES1352-2749,DEC_Taiga/multiepoch/delve/r6050/DES1352-2749/p01/coadd,208.02162800,-27.82503700
DES1603+0209,DEC_Taiga/multiepoch/delve/r6050/DES1603+0209/p01/coadd,240.76447800,2.15829600
DES1412+1334,DEC_Taiga/multiepoch/delve/r6050/DES1412+1334/p01/coadd,213.17569600,13.58051900
DES1403+0252,DEC_Taiga/multiepoch/delve/r6050/DES1403+0252/p01/coadd,210.92178300,2.87218500
DES1331-0915,DEC_Taiga/multiepoch/delve/r6050/DES1331-0915/p01/coadd,202.88255900,-9.26392600
DES1252-0458,DEC_Taiga/multiepoch/delve/r6050/DES1252-0458/p01/coadd,193.03873900,-4.98059300
DES1657-0750,DEC_Taiga/multiepoch/delve/r6050/DES1657-0750/p01/coadd,254.41108700,-7.83614800
DES1436+0043,DEC_Taiga/multiepoch/delve/r6050/DES1436+0043/p03/coadd,219.14142700,0.73051900
DES1237-0833,DEC_Taiga/multiepoch/delve/r6050/DES1237-0833/p01/coadd,189.32654300,-8.55003700
DES1120-3957,DEC_Taiga/multiepoch/delve/r6050/DES1120-3957/p01/coadd,170.19968100,-39.96114800
DES1046-4040,DEC_Taiga/multiepoch/delve/r6050/DES1046-4040/p01/coadd,161.61694400,-40.67503700
DES1453+0752,DEC_Taiga/multiepoch/delve/r6117/DES1453+0752/p02/coadd,223.44926500,7.86940700
DES1109-4540,DEC_Taiga/multiepoch/delve/r6050/DES1109-4540/p01/coadd,167.34707400,-45.67225900
DES1203+2208,DEC_Taiga/multiepoch/delve/r6050/DES1203+2208/p01/coadd,180.91109200,22.14718500
DES1600+0543,DEC_Taiga/multiepoch/delve/r6050/DES1600+0543/p01/coadd,240.01440200,5.72774100
DES1325+0126,DEC_Taiga/multiepoch/delve/r6050/DES1325+0126/p01/coadd,201.36047600,1.44440700
DES0858-2749,DEC_Taiga/multiepoch/delve/r6050/DES0858-2749/p01/coadd,134.56442600,-27.82503700
DES1412-0624,DEC_Taiga/multiepoch/delve/r6050/DES1412-0624/p01/coadd,213.12671200,-6.40837000
DES1610-3706,DEC_Taiga/multiepoch/delve/r6117/DES1610-3706/p02/coadd,242.61760100,-37.10559300
DES1510-0041,DEC_Taiga/multiepoch/delve/r6050/DES1510-0041/p01/coadd,227.70652300,-0.69725900
DES1025-3749,DEC_Taiga/multiepoch/delve/r6050/DES1025-3749/p01/coadd,156.29261600,-37.81948100
DES1712+0752,DEC_Taiga/multiepoch/delve/r6050/DES1712+0752/p01/coadd,258.04170200,7.86940700
DES1222-0707,DEC_Taiga/multiepoch/delve/r6050/DES1222-0707/p01/coadd,185.50953100,-7.12225900
DES1600+0709,DEC_Taiga/multiepoch/delve/r6050/DES1600+0709/p01/coadd,240.21067800,7.15551900
DES1316-2749,DEC_Taiga/multiepoch/delve/r6050/DES1316-2749/p01/coadd,199.14218600,-27.82503700
DES1542+0543,DEC_Taiga/multiepoch/delve/r6050/DES1542+0543/p01/coadd,235.70957600,5.72774100
DES1333-0958,DEC_Taiga/multiepoch/delve/r6050/DES1333-0958/p01/coadd,203.49123600,-9.97781500
DES1456-2332,DEC_Taiga/multiepoch/delve/r6050/DES1456-2332/p01/coadd,224.14402800,-23.54170400
DES1607+0626,DEC_Taiga/multiepoch/delve/r6050/DES1607+0626/p01/coadd,241.88322800,6.44163000
DES1510-0333,DEC_Taiga/multiepoch/delve/r6117/DES1510-0333/p02/coadd,227.57019700,-3.55281500
DES1130-2458,DEC_Taiga/multiepoch/delve/r6050/DES1130-2458/p01/coadd,172.51041900,-24.96948100
DES1340-0833,DEC_Taiga/multiepoch/delve/r6050/DES1340-0833/p01/coadd,205.20860400,-8.55003700
DES1313+0418,DEC_Taiga/multiepoch/delve/r6050/DES1313+0418/p01/coadd,198.49804600,4.29996300
DES1447-4414,DEC_Taiga/multiepoch/delve/r6050/DES1447-4414/p01/coadd,221.93348000,-44.24448100
DES1345+1126,DEC_Taiga/multiepoch/delve/r6050/DES1345+1126/p01/coadd,206.34259100,11.43885200
DES1349-0250,DEC_Taiga/multiepoch/delve/r6050/DES1349-0250/p01/coadd,207.33936600,-2.83892600
DES1539-3749,DEC_Taiga/multiepoch/delve/r6050/DES1539-3749/p01/coadd,234.91603800,-37.81948100
DES1230-1415,DEC_Taiga/multiepoch/delve/r6050/DES1230-1415/p01/coadd,187.53767700,-14.26114800
DES1617-1250,DEC_Taiga/multiepoch/delve/r6050/DES1617-1250/p01/coadd,244.48035700,-12.83337000
DES1516-2623,DEC_Taiga/multiepoch/delve/r6050/DES1516-2623/p02/coadd,229.01339400,-26.39725900
DES1637-1749,DEC_Taiga/multiepoch/delve/r6050/DES1637-1749/p01/coadd,249.45984700,-17.83059300
DES1222-0041,DEC_Taiga/multiepoch/delve/r6050/DES1222-0041/p02/coadd,185.58396000,-0.69725900
DES1413-2124,DEC_Taiga/multiepoch/delve/r6050/DES1413-2124/p01/coadd,213.26655900,-21.40003700
DES1532-0624,DEC_Taiga/multiepoch/delve/r6050/DES1532-0624/p01/coadd,233.24128300,-6.40837000
DES1646-1415,DEC_Taiga/multiepoch/delve/r6050/DES1646-1415/p02/coadd,251.62085100,-14.26114800
DES1611+1126,DEC_Taiga/multiepoch/delve/r6050/DES1611+1126/p01/coadd,242.76041000,11.43885200
DES1429-0624,DEC_Taiga/multiepoch/delve/r6050/DES1429-0624/p01/coadd,217.43697700,-6.40837000
DES1536+1126,DEC_Taiga/multiepoch/delve/r6050/DES1536+1126/p01/coadd,234.02013300,11.43885200
DES1402+0543,DEC_Taiga/multiepoch/delve/r6050/DES1402+0543/p01/coadd,210.59809100,5.72774100
DES1316+1543,DEC_Taiga/multiepoch/delve/r6050/DES1316+1543/p03/coadd,199.04659500,15.72218500
DES1220-0250,DEC_Taiga/multiepoch/delve/r6050/DES1220-0250/p01/coadd,185.18161700,-2.83892600
DES1355-1624,DEC_Taiga/multiepoch/delve/r6050/DES1355-1624/p02/coadd,208.94982100,-16.40281500
DES1020-2541,DEC_Taiga/multiepoch/delve/r6050/DES1020-2541/p01/coadd,155.02177000,-25.68337000
DES1246+2000,DEC_Taiga/multiepoch/delve/r6050/DES1246+2000/p01/coadd,191.54230600,20.00551900
DES1645+0043,DEC_Taiga/multiepoch/delve/r6050/DES1645+0043/p01/coadd,251.26903800,0.73051900
DES1525-0750,DEC_Taiga/multiepoch/delve/r6050/DES1525-0750/p01/coadd,231.35131300,-7.83614800
DES1417-1958,DEC_Taiga/multiepoch/delve/r6050/DES1417-1958/p01/coadd,214.27091200,-19.97225900
DES1651-0750,DEC_Taiga/multiepoch/delve/r6050/DES1651-0750/p01/coadd,252.96985200,-7.83614800
DES1651-0124,DEC_Taiga/multiepoch/delve/r6050/DES1651-0124/p01/coadd,252.77191700,-1.41114800
DES1023-2458,DEC_Taiga/multiepoch/delve/r6050/DES1023-2458/p02/coadd,155.97305600,-24.96948100
DES0929-3040,DEC_Taiga/multiepoch/delve/r6050/DES0929-3040/p01/coadd,142.44162300,-30.68059300
DES1352-4540,DEC_Taiga/multiepoch/delve/r6050/DES1352-4540/p01/coadd,208.21298900,-45.67225900
DES1336-3706,DEC_Taiga/multiepoch/delve/r6050/DES1336-3706/p01/coadd,204.12701400,-37.10559300
DES1145-4457,DEC_Taiga/multiepoch/delve/r6050/DES1145-4457/p01/coadd,176.29426200,-44.95837000
DES1227-4957,DEC_Taiga/multiepoch/delve/r6050/DES1227-4957/p01/coadd,186.84924800,-49.95559300
DES1519-1458,DEC_Taiga/multiepoch/delve/r6050/DES1519-1458/p01/coadd,229.80800300,-14.97503700
DES1224+1709,DEC_Taiga/multiepoch/delve/r6050/DES1224+1709/p01/coadd,186.20034100,17.14996300
DES1727+0709,DEC_Taiga/multiepoch/delve/r6050/DES1727+0709/p01/coadd,261.79545500,7.15551900
DES1437-1624,DEC_Taiga/multiepoch/delve/r6050/DES1437-1624/p01/coadd,219.36829500,-16.40281500
DES1241-1624,DEC_Taiga/multiepoch/delve/r6050/DES1241-1624/p01/coadd,190.34540500,-16.40281500
