TILENAME,PATH,RA_CENT,DEC_CENT
DES1107+1917,DEC_Taiga/multiepoch/delve/r5918/DES1107+1917/p01/coadd,166.86765400,19.29163000
DES0837+0835,DEC_Taiga/multiepoch/delve/r6101/DES0837+0835/p01/coadd,129.42665000,8.58329600
DES0711+2625,DEC_Taiga/multiepoch/delve/r5918/DES0711+2625/p01/coadd,107.92692900,26.43051900
DES1051+1000,DEC_Taiga/multiepoch/delve/r5918/DES1051+1000/p01/coadd,162.92492700,10.01107400
DES0725+0709,DEC_Taiga/multiepoch/delve/r5918/DES0725+0709/p01/coadd,111.42150800,7.15551900
DES1135-1624,DEC_Taiga/multiepoch/delve/r5918/DES1135-1624/p01/coadd,173.97351800,-16.40281500
DES0942-0458,DEC_Taiga/multiepoch/delve/r5918/DES0942-0458/p01/coadd,145.74349600,-4.98059300
DES0740+1000,DEC_Taiga/multiepoch/delve/r5918/DES0740+1000/p02/coadd,115.07977200,10.01107400
DES1025-1749,DEC_Taiga/multiepoch/delve/r5918/DES1025-1749/p01/coadd,156.47102200,-17.83059300
DES0822+1417,DEC_Taiga/multiepoch/delve/r5918/DES0822+1417/p01/coadd,125.69545900,14.29440700
DES1057-0250,DEC_Taiga/multiepoch/delve/r5918/DES1057-0250/p01/coadd,164.45340100,-2.83892600
DES0803+2208,DEC_Taiga/multiepoch/delve/r6101/DES0803+2208/p03/coadd,120.79207100,22.14718500
DES0908+2500,DEC_Taiga/multiepoch/delve/r5918/DES0908+2500/p02/coadd,137.13342700,25.00274100
DES0842+0001,DEC_Taiga/multiepoch/delve/r5918/DES0842+0001/p01/coadd,130.59449100,0.01663000
DES1056+1500,DEC_Taiga/multiepoch/delve/r5918/DES1056+1500/p01/coadd,164.07706600,15.00829600
DES0858+0543,DEC_Taiga/multiepoch/delve/r5918/DES0858+0543/p01/coadd,134.54616500,5.72774100
DES0738+1751,DEC_Taiga/multiepoch/delve/r5918/DES0738+1751/p02/coadd,114.51343700,17.86385200
DES0924-0958,DEC_Taiga/multiepoch/delve/r5918/DES0924-0958/p01/coadd,141.15394200,-9.97781500
DES0814-1250,DEC_Taiga/multiepoch/delve/r5918/DES0814-1250/p02/coadd,123.67090700,-12.83337000
DES1007+2543,DEC_Taiga/multiepoch/delve/r5918/DES1007+2543/p01/coadd,151.91949200,25.71663000
DES1114-1958,DEC_Taiga/multiepoch/delve/r6101/DES1114-1958/p02/coadd,168.69666800,-19.97225900
DES0907-0750,DEC_Taiga/multiepoch/delve/r5918/DES0907-0750/p01/coadd,136.95036300,-7.83614800
DES0918+1043,DEC_Taiga/multiepoch/delve/r5918/DES0918+1043/p01/coadd,139.51357600,10.72496300
DES0814-0250,DEC_Taiga/multiepoch/delve/r5918/DES0814-0250/p01/coadd,123.71173400,-2.83892600
DES1154+2917,DEC_Taiga/multiepoch/delve/r5918/DES1154+2917/p01/coadd,178.55819100,29.28607400
DES0833+2000,DEC_Taiga/multiepoch/delve/r5918/DES0833+2000/p01/coadd,128.48459100,20.00551900
DES1112-0915,DEC_Taiga/multiepoch/delve/r5918/DES1112-0915/p01/coadd,168.16305900,-9.26392600
DES0822+1709,DEC_Taiga/multiepoch/delve/r5918/DES0822+1709/p01/coadd,125.68457100,17.14996300
DES0830-0915,DEC_Taiga/multiepoch/delve/r5918/DES0830-0915/p01/coadd,127.65697600,-9.26392600
DES0922+1626,DEC_Taiga/multiepoch/delve/r5918/DES0922+1626/p01/coadd,140.52422900,16.43607400
DES1128-0207,DEC_Taiga/multiepoch/delve/r5918/DES1128-0207/p01/coadd,172.17689500,-2.12503700
DES1028+1917,DEC_Taiga/multiepoch/delve/r5918/DES1028+1917/p01/coadd,157.03498500,19.29163000
DES1137+0626,DEC_Taiga/multiepoch/delve/r5918/DES1137+0626/p01/coadd,174.35131600,6.44163000
DES0832-0958,DEC_Taiga/multiepoch/delve/r5918/DES0832-0958/p01/coadd,128.10660100,-9.97781500
DES1000+0252,DEC_Taiga/multiepoch/delve/r5918/DES1000+0252/p01/coadd,150.16490300,2.87218500
DES1131-1415,DEC_Taiga/multiepoch/delve/r5918/DES1131-1415/p01/coadd,172.80591300,-14.26114800
DES1053+2000,DEC_Taiga/multiepoch/delve/r5918/DES1053+2000/p01/coadd,163.43224100,20.00551900
DES0905+1834,DEC_Taiga/multiepoch/delve/r5918/DES0905+1834/p01/coadd,136.42117400,18.57774100
DES0751-0458,DEC_Taiga/multiepoch/delve/r5918/DES0751-0458/p01/coadd,117.79630700,-4.98059300
DES1110-2206,DEC_Taiga/multiepoch/delve/r5918/DES1110-2206/p01/coadd,167.74842200,-22.11392600
DES0807+0752,DEC_Taiga/multiepoch/delve/r5918/DES0807+0752/p01/coadd,121.83398200,7.86940700
DES0900+0709,DEC_Taiga/multiepoch/delve/r5918/DES0900+0709/p03/coadd,135.16476300,7.15551900
DES0749-0250,DEC_Taiga/multiepoch/delve/r5918/DES0749-0250/p01/coadd,117.27883900,-2.83892600
DES0833-0624,DEC_Taiga/multiepoch/delve/r5918/DES0833-0624/p01/coadd,128.35816300,-6.40837000
DES1143+1126,DEC_Taiga/multiepoch/delve/r5918/DES1143+1126/p01/coadd,175.75162200,11.43885200
DES0741+2751,DEC_Taiga/multiepoch/delve/r5918/DES0741+2751/p02/coadd,115.25262100,27.85829600
DES1055-1332,DEC_Taiga/multiepoch/delve/r5918/DES1055-1332/p01/coadd,163.93442600,-13.54725900
DES1003+0252,DEC_Taiga/multiepoch/delve/r5918/DES1003+0252/p01/coadd,150.87969000,2.87218500
DES0919-0416,DEC_Taiga/multiepoch/delve/r5918/DES0919-0416/p01/coadd,139.78411800,-4.26670400
DES0828+0209,DEC_Taiga/multiepoch/delve/r5918/DES0828+0209/p01/coadd,127.17556100,2.15829600
DES0910-1250,DEC_Taiga/multiepoch/delve/r6101/DES0910-1250/p01/coadd,137.58229800,-12.83337000
DES1137+1334,DEC_Taiga/multiepoch/delve/r5918/DES1137+1334/p01/coadd,174.25128800,13.58051900
DES0830+0418,DEC_Taiga/multiepoch/delve/r5918/DES0830+0418/p01/coadd,127.62354400,4.29996300
DES1046+2043,DEC_Taiga/multiepoch/delve/r5918/DES1046+2043/p01/coadd,161.53076700,20.71940700
DES1119+1709,DEC_Taiga/multiepoch/delve/r5918/DES1119+1709/p01/coadd,169.76395900,17.14996300
DES0752+2834,DEC_Taiga/multiepoch/delve/r5918/DES0752+2834/p01/coadd,118.22161400,28.57218500
DES1058-2041,DEC_Taiga/multiepoch/delve/r5918/DES1058-2041/p01/coadd,164.52891000,-20.68614800
DES1119-2249,DEC_Taiga/multiepoch/delve/r5918/DES1119-2249/p01/coadd,169.82891200,-22.82781500
DES0934+0252,DEC_Taiga/multiepoch/delve/r5918/DES0934+0252/p02/coadd,143.73182200,2.87218500
DES1003-0915,DEC_Taiga/multiepoch/delve/r5918/DES1003-0915/p01/coadd,150.80330900,-9.26392600
DES0834+1543,DEC_Taiga/multiepoch/delve/r5918/DES0834+1543/p01/coadd,128.59118300,15.72218500
DES1138-1624,DEC_Taiga/multiepoch/delve/r5918/DES1138-1624/p01/coadd,174.71769500,-16.40281500
DES0927-1415,DEC_Taiga/multiepoch/delve/r5918/DES0927-1415/p01/coadd,141.86920800,-14.26114800
DES0949-1958,DEC_Taiga/multiepoch/delve/r5918/DES0949-1958/p01/coadd,147.42868700,-19.97225900
DES0734+1709,DEC_Taiga/multiepoch/delve/r5918/DES0734+1709/p01/coadd,113.73083800,17.14996300
DES0813+1417,DEC_Taiga/multiepoch/delve/r5918/DES0813+1417/p01/coadd,123.48536700,14.29440700
DES1056-2124,DEC_Taiga/multiepoch/delve/r5918/DES1056-2124/p01/coadd,164.19443200,-21.40003700
DES0822-1541,DEC_Taiga/multiepoch/delve/r5918/DES0822-1541/p01/coadd,125.59018600,-15.68892600
DES0919+1626,DEC_Taiga/multiepoch/delve/r6101/DES0919+1626/p01/coadd,139.77992500,16.43607400
DES0741+2543,DEC_Taiga/multiepoch/delve/r5918/DES0741+2543/p02/coadd,115.47034600,25.71663000
DES0913+1709,DEC_Taiga/multiepoch/delve/r5918/DES0913+1709/p01/coadd,138.38541100,17.14996300
DES1025-0624,DEC_Taiga/multiepoch/delve/r5918/DES1025-0624/p01/coadd,156.37488700,-6.40837000
DES1059-1541,DEC_Taiga/multiepoch/delve/r5918/DES1059-1541/p01/coadd,164.89046000,-15.68892600
DES0907-1707,DEC_Taiga/multiepoch/delve/r5918/DES0907-1707/p01/coadd,136.85140300,-17.11670400
DES0747+0752,DEC_Taiga/multiepoch/delve/r5918/DES0747+0752/p01/coadd,116.78925100,7.86940700
DES0806+2208,DEC_Taiga/multiepoch/delve/r5918/DES0806+2208/p01/coadd,121.56282800,22.14718500
DES1021-0541,DEC_Taiga/multiepoch/delve/r5918/DES1021-0541/p02/coadd,155.33884000,-5.69448100
DES1107-0416,DEC_Taiga/multiepoch/delve/r5918/DES1107-0416/p01/coadd,166.98728700,-4.26670400
DES0801+1126,DEC_Taiga/multiepoch/delve/r5918/DES0801+1126/p01/coadd,120.39653700,11.43885200
DES1043-1707,DEC_Taiga/multiepoch/delve/r5918/DES1043-1707/p01/coadd,160.75458000,-17.11670400
DES0811+1043,DEC_Taiga/multiepoch/delve/r5918/DES0811+1043/p01/coadd,122.80221200,10.72496300
DES0948-1207,DEC_Taiga/multiepoch/delve/r5918/DES0948-1207/p01/coadd,147.19178300,-12.11948100
DES1054+2251,DEC_Taiga/multiepoch/delve/r5918/DES1054+2251/p01/coadd,163.69341000,22.86107400
DES1116+0418,DEC_Taiga/multiepoch/delve/r5918/DES1116+0418/p01/coadd,169.14597900,4.29996300
DES1051+0752,DEC_Taiga/multiepoch/delve/r5918/DES1051+0752/p01/coadd,162.91250000,7.86940700
DES0817-1250,DEC_Taiga/multiepoch/delve/r5918/DES0817-1250/p02/coadd,124.40308500,-12.83337000
DES0952-2124,DEC_Taiga/multiepoch/delve/r5918/DES0952-2124/p01/coadd,148.09264000,-21.40003700
DES0840+0835,DEC_Taiga/multiepoch/delve/r5918/DES0840+0835/p02/coadd,130.14862500,8.58329600
DES0937-0458,DEC_Taiga/multiepoch/delve/r5918/DES0937-0458/p01/coadd,144.31030700,-4.98059300
DES0847+0626,DEC_Taiga/multiepoch/delve/r5918/DES0847+0626/p01/coadd,131.96426500,6.44163000
DES1116-1749,DEC_Taiga/multiepoch/delve/r5918/DES1116-1749/p01/coadd,169.21949000,-17.83059300
DES0902+2708,DEC_Taiga/multiepoch/delve/r5918/DES0902+2708/p01/coadd,135.61859600,27.14440700
DES0819+1709,DEC_Taiga/multiepoch/delve/r5918/DES0819+1709/p02/coadd,124.93746200,17.14996300
DES0912-1332,DEC_Taiga/multiepoch/delve/r5918/DES0912-1332/p01/coadd,138.23323500,-13.54725900
DES0652+2625,DEC_Taiga/multiepoch/delve/r5918/DES0652+2625/p01/coadd,103.14361800,26.43051900
DES1023+0500,DEC_Taiga/multiepoch/delve/r5918/DES1023+0500/p01/coadd,155.78806900,5.01385200
DES1057-0750,DEC_Taiga/multiepoch/delve/r5918/DES1057-0750/p01/coadd,164.33384500,-7.83614800
DES1054+0626,DEC_Taiga/multiepoch/delve/r5918/DES1054+0626/p01/coadd,163.57494700,6.44163000
DES1045-0041,DEC_Taiga/multiepoch/delve/r5918/DES1045-0041/p01/coadd,161.30994000,-0.69725900
DES1000+1334,DEC_Taiga/multiepoch/delve/r5918/DES1000+1334/p01/coadd,150.01533500,13.58051900
DES0822-1624,DEC_Taiga/multiepoch/delve/r5918/DES0822-1624/p01/coadd,125.60203500,-16.40281500
DES0948-0041,DEC_Taiga/multiepoch/delve/r5918/DES0948-0041/p01/coadd,147.03110500,-0.69725900
DES0727+1043,DEC_Taiga/multiepoch/delve/r5918/DES0727+1043/p01/coadd,111.90349600,10.72496300
DES0939-0958,DEC_Taiga/multiepoch/delve/r5918/DES0939-0958/p01/coadd,144.77820300,-9.97781500
DES0850-0416,DEC_Taiga/multiepoch/delve/r5918/DES0850-0416/p01/coadd,132.62538900,-4.26670400
DES0933+1543,DEC_Taiga/multiepoch/delve/r5918/DES0933+1543/p01/coadd,143.42390100,15.72218500
DES1050+1417,DEC_Taiga/multiepoch/delve/r5918/DES1050+1417/p01/coadd,162.53032200,14.29440700
DES1116-1415,DEC_Taiga/multiepoch/delve/r5918/DES1116-1415/p01/coadd,169.12297100,-14.26114800
DES1131-0124,DEC_Taiga/multiepoch/delve/r5918/DES1131-0124/p01/coadd,172.79210600,-1.41114800
DES0829-1832,DEC_Taiga/multiepoch/delve/r5918/DES0829-1832/p01/coadd,127.34209200,-18.54448100
DES1119+1334,DEC_Taiga/multiepoch/delve/r5918/DES1119+1334/p01/coadd,169.84475100,13.58051900
DES0812+2208,DEC_Taiga/multiepoch/delve/r5918/DES0812+2208/p01/coadd,123.10434100,22.14718500
DES1052+1917,DEC_Taiga/multiepoch/delve/r5918/DES1052+1917/p01/coadd,163.08585800,19.29163000
DES1132-0958,DEC_Taiga/multiepoch/delve/r5918/DES1132-0958/p01/coadd,173.04744100,-9.97781500
DES1043+0252,DEC_Taiga/multiepoch/delve/r5918/DES1043+0252/p01/coadd,160.88670500,2.87218500
DES0853-0624,DEC_Taiga/multiepoch/delve/r5918/DES0853-0624/p02/coadd,133.38680600,-6.40837000
DES0815+0752,DEC_Taiga/multiepoch/delve/r5918/DES0815+0752/p01/coadd,123.99600900,7.86940700
DES0710+2208,DEC_Taiga/multiepoch/delve/r6101/DES0710+2208/p01/coadd,107.68920700,22.14718500
DES0824-0416,DEC_Taiga/multiepoch/delve/r5918/DES0824-0416/p01/coadd,126.18253300,-4.26670400
DES1154+1209,DEC_Taiga/multiepoch/delve/r5918/DES1154+1209/p01/coadd,178.62175900,12.15274100
DES0907-0416,DEC_Taiga/multiepoch/delve/r5918/DES0907-0416/p01/coadd,136.92062600,-4.26670400
DES1149-1541,DEC_Taiga/multiepoch/delve/r5918/DES1149-1541/p01/coadd,177.49620800,-15.68892600
DES0813-1458,DEC_Taiga/multiepoch/delve/r6101/DES0813-1458/p01/coadd,123.39404300,-14.97503700
DES0800+2000,DEC_Taiga/multiepoch/delve/r6101/DES0800+2000/p01/coadd,120.12754500,20.00551900
DES1040+0917,DEC_Taiga/multiepoch/delve/r5918/DES1040+0917/p01/coadd,160.22981900,9.29718500
DES0906+0252,DEC_Taiga/multiepoch/delve/r5918/DES0906+0252/p01/coadd,136.58395300,2.87218500
DES1104+2708,DEC_Taiga/multiepoch/delve/r5918/DES1104+2708/p01/coadd,166.10406900,27.14440700
DES0808-0458,DEC_Taiga/multiepoch/delve/r5918/DES0808-0458/p02/coadd,122.09587400,-4.98059300
DES1129-1541,DEC_Taiga/multiepoch/delve/r5918/DES1129-1541/p01/coadd,172.30560600,-15.68892600
DES1033+0001,DEC_Taiga/multiepoch/delve/r5918/DES1033+0001/p01/coadd,158.43615800,0.01663000
DES1055+1252,DEC_Taiga/multiepoch/delve/r5918/DES1055+1252/p01/coadd,163.97376300,12.86663000
DES1104-0833,DEC_Taiga/multiepoch/delve/r6101/DES1104-0833/p01/coadd,166.22536300,-8.55003700
DES0903+2625,DEC_Taiga/multiepoch/delve/r5918/DES0903+2625/p01/coadd,135.82957900,26.43051900
DES0734+2625,DEC_Taiga/multiepoch/delve/r5918/DES0734+2625/p01/coadd,113.50745900,26.43051900
DES1020+1334,DEC_Taiga/multiepoch/delve/r5918/DES1020+1334/p01/coadd,155.15629500,13.58051900
DES0848-1041,DEC_Taiga/multiepoch/delve/r5918/DES0848-1041/p01/coadd,132.22386600,-10.69170400
DES0933+2834,DEC_Taiga/multiepoch/delve/r5918/DES0933+2834/p01/coadd,143.42108900,28.57218500
DES1137-1915,DEC_Taiga/multiepoch/delve/r5918/DES1137-1915/p01/coadd,174.37847000,-19.25837000
DES0834-0124,DEC_Taiga/multiepoch/delve/r5918/DES0834-0124/p01/coadd,128.51756800,-1.41114800
DES1034+0626,DEC_Taiga/multiepoch/delve/r6101/DES1034+0626/p01/coadd,158.54597500,6.44163000
DES0811-0250,DEC_Taiga/multiepoch/delve/r5918/DES0811-0250/p02/coadd,122.99696800,-2.83892600
DES1135+0252,DEC_Taiga/multiepoch/delve/r5918/DES1135+0252/p01/coadd,173.75286800,2.87218500
DES0910-1707,DEC_Taiga/multiepoch/delve/r5918/DES0910-1707/p01/coadd,137.59837700,-17.11670400
DES1129+0752,DEC_Taiga/multiepoch/delve/r5918/DES1129+0752/p02/coadd,172.28128500,7.86940700
DES0855+1500,DEC_Taiga/multiepoch/delve/r5918/DES0855+1500/p02/coadd,133.77392600,15.00829600
DES0732+0752,DEC_Taiga/multiepoch/delve/r5918/DES0732+0752/p01/coadd,113.18587300,7.86940700
DES0915-0958,DEC_Taiga/multiepoch/delve/r5918/DES0915-0958/p01/coadd,138.97938500,-9.97781500
DES0851+2126,DEC_Taiga/multiepoch/delve/r5918/DES0851+2126/p01/coadd,132.80729700,21.43329600
DES1000+2334,DEC_Taiga/multiepoch/delve/r5918/DES1000+2334/p01/coadd,150.22716900,23.57496300
DES0752+1126,DEC_Taiga/multiepoch/delve/r5918/DES0752+1126/p01/coadd,118.21146800,11.43885200
DES0908-0207,DEC_Taiga/multiepoch/delve/r5918/DES0908-0207/p01/coadd,137.17226700,-2.12503700
DES0927+1543,DEC_Taiga/multiepoch/delve/r5918/DES0927+1543/p01/coadd,141.94063000,15.72218500
DES0936-1624,DEC_Taiga/multiepoch/delve/r5918/DES0936-1624/p01/coadd,144.20645100,-16.40281500
DES0751+2917,DEC_Taiga/multiepoch/delve/r5918/DES0751+2917/p01/coadd,117.98892700,29.28607400
DES0810+1543,DEC_Taiga/multiepoch/delve/r5918/DES0810+1543/p02/coadd,122.65809600,15.72218500
DES0913-0750,DEC_Taiga/multiepoch/delve/r5918/DES0913-0750/p01/coadd,138.39159900,-7.83614800
DES0952-1707,DEC_Taiga/multiepoch/delve/r6101/DES0952-1707/p01/coadd,148.05601700,-17.11670400
DES1144-0541,DEC_Taiga/multiepoch/delve/r5918/DES1144-0541/p02/coadd,176.14428800,-5.69448100
DES0659+2251,DEC_Taiga/multiepoch/delve/r5918/DES0659+2251/p01/coadd,104.81273700,22.86107400
DES0828+1417,DEC_Taiga/multiepoch/delve/r5918/DES0828+1417/p01/coadd,127.16885300,14.29440700
DES1127+2500,DEC_Taiga/multiepoch/delve/r5918/DES1127+2500/p01/coadd,171.79253700,25.00274100
DES0800+0543,DEC_Taiga/multiepoch/delve/r5918/DES0800+0543/p01/coadd,120.19674500,5.72774100
DES1145+1334,DEC_Taiga/multiepoch/delve/r5918/DES1145+1334/p01/coadd,176.45455600,13.58051900
DES0852-1458,DEC_Taiga/multiepoch/delve/r5918/DES0852-1458/p02/coadd,133.00085900,-14.97503700
DES0914+2334,DEC_Taiga/multiepoch/delve/r5918/DES0914+2334/p01/coadd,138.54370300,23.57496300
DES0906-1458,DEC_Taiga/multiepoch/delve/r6101/DES0906-1458/p01/coadd,136.69578800,-14.97503700
DES1141-0333,DEC_Taiga/multiepoch/delve/r5918/DES1141-0333/p01/coadd,175.35596000,-3.55281500
DES1056-1458,DEC_Taiga/multiepoch/delve/r5918/DES1056-1458/p01/coadd,164.03826400,-14.97503700
DES1155-1915,DEC_Taiga/multiepoch/delve/r5918/DES1155-1915/p01/coadd,178.91570200,-19.25837000
DES0957+1500,DEC_Taiga/multiepoch/delve/r5918/DES0957+1500/p01/coadd,149.29504700,15.00829600
DES1128-1124,DEC_Taiga/multiepoch/delve/r5918/DES1128-1124/p01/coadd,172.07962100,-11.40559300
DES0736+2834,DEC_Taiga/multiepoch/delve/r5918/DES0736+2834/p01/coadd,114.15718200,28.57218500
DES0829-1207,DEC_Taiga/multiepoch/delve/r5918/DES0829-1207/p01/coadd,127.47739000,-12.11948100
DES1001-2249,DEC_Taiga/multiepoch/delve/r5918/DES1001-2249/p01/coadd,150.46501600,-22.82781500
DES0932+0709,DEC_Taiga/multiepoch/delve/r5918/DES0932+0709/p01/coadd,143.07918100,7.15551900
DES1143+2126,DEC_Taiga/multiepoch/delve/r5918/DES1143+2126/p02/coadd,175.75520700,21.43329600
DES0911-1832,DEC_Taiga/multiepoch/delve/r5918/DES0911-1832/p01/coadd,137.88389600,-18.54448100
DES1046+1709,DEC_Taiga/multiepoch/delve/r5918/DES1046+1709/p01/coadd,161.54576800,17.14996300
DES0952-1958,DEC_Taiga/multiepoch/delve/r6101/DES0952-1958/p01/coadd,148.18825800,-19.97225900
DES0846+0252,DEC_Taiga/multiepoch/delve/r6101/DES0846+0252/p01/coadd,131.58044600,2.87218500
DES1042-1624,DEC_Taiga/multiepoch/delve/r5918/DES1042-1624/p01/coadd,160.57833800,-16.40281500
DES1040+1917,DEC_Taiga/multiepoch/delve/r5918/DES1040+1917/p01/coadd,160.06042100,19.29163000
DES0819+2751,DEC_Taiga/multiepoch/delve/r5918/DES0819+2751/p02/coadd,124.94226200,27.85829600
DES1130-0041,DEC_Taiga/multiepoch/delve/r5918/DES1130-0041/p01/coadd,172.73300800,-0.69725900
DES0944+2208,DEC_Taiga/multiepoch/delve/r5918/DES0944+2208/p01/coadd,146.22704100,22.14718500
DES0843+2708,DEC_Taiga/multiepoch/delve/r5918/DES0843+2708/p01/coadd,130.80510100,27.14440700
DES1151-2124,DEC_Taiga/multiepoch/delve/r5918/DES1151-2124/p02/coadd,177.99596800,-21.40003700
DES1008-1250,DEC_Taiga/multiepoch/delve/r5918/DES1008-1250/p01/coadd,152.22586800,-12.83337000
DES1000-1624,DEC_Taiga/multiepoch/delve/r5918/DES1000-1624/p01/coadd,150.15986500,-16.40281500
DES0910-0958,DEC_Taiga/multiepoch/delve/r5918/DES0910-0958/p01/coadd,137.52968000,-9.97781500
DES0840+0209,DEC_Taiga/multiepoch/delve/r5918/DES0840+0209/p01/coadd,130.03314400,2.15829600
DES1025-0958,DEC_Taiga/multiepoch/delve/r5918/DES1025-0958/p01/coadd,156.37583900,-9.97781500
DES0735+1417,DEC_Taiga/multiepoch/delve/r5918/DES0735+1417/p01/coadd,113.90830200,14.29440700
DES0955-1124,DEC_Taiga/multiepoch/delve/r5918/DES0955-1124/p01/coadd,148.77495600,-11.40559300
DES1021+2500,DEC_Taiga/multiepoch/delve/r5918/DES1021+2500/p02/coadd,155.25068900,25.00274100
DES1003-1915,DEC_Taiga/multiepoch/delve/r5918/DES1003-1915/p01/coadd,150.93610500,-19.25837000
DES1134+1126,DEC_Taiga/multiepoch/delve/r5918/DES1134+1126/p01/coadd,173.56655300,11.43885200
DES0933-1332,DEC_Taiga/multiepoch/delve/r5918/DES0933-1332/p01/coadd,143.37347400,-13.54725900
DES1117-1958,DEC_Taiga/multiepoch/delve/r5918/DES1117-1958/p01/coadd,169.45623800,-19.97225900
DES0711+1709,DEC_Taiga/multiepoch/delve/r5918/DES0711+1709/p01/coadd,107.75397200,17.14996300
DES1130-2332,DEC_Taiga/multiepoch/delve/r5918/DES1130-2332/p01/coadd,172.74981400,-23.54170400
DES1042+1043,DEC_Taiga/multiepoch/delve/r5918/DES1042+1043/p01/coadd,160.58442600,10.72496300
DES1057-0958,DEC_Taiga/multiepoch/delve/r5918/DES1057-0958/p01/coadd,164.34921400,-9.97781500
DES0745+2708,DEC_Taiga/multiepoch/delve/r5918/DES0745+2708/p01/coadd,116.36461300,27.14440700
DES0819+0500,DEC_Taiga/multiepoch/delve/r5918/DES0819+0500/p02/coadd,124.97293400,5.01385200
DES1058+2043,DEC_Taiga/multiepoch/delve/r5918/DES1058+2043/p01/coadd,164.58377900,20.71940700
DES1037-1707,DEC_Taiga/multiepoch/delve/r5918/DES1037-1707/p01/coadd,159.26063100,-17.11670400
DES1009-1124,DEC_Taiga/multiepoch/delve/r5918/DES1009-1124/p01/coadd,152.41631000,-11.40559300
DES0656+2251,DEC_Taiga/multiepoch/delve/r5918/DES0656+2251/p01/coadd,104.03799100,22.86107400
DES0759+0043,DEC_Taiga/multiepoch/delve/r5918/DES0759+0043/p01/coadd,119.90280400,0.73051900
DES0951+1252,DEC_Taiga/multiepoch/delve/r5918/DES0951+1252/p01/coadd,147.86369800,12.86663000
DES1043+1000,DEC_Taiga/multiepoch/delve/r5918/DES1043+1000/p01/coadd,160.75014700,10.01107400
DES0836+1917,DEC_Taiga/multiepoch/delve/r5918/DES0836+1917/p01/coadd,129.04969400,19.29163000
DES1013+0001,DEC_Taiga/multiepoch/delve/r5918/DES1013+0001/p01/coadd,153.43893600,0.01663000
DES0828+1626,DEC_Taiga/multiepoch/delve/r5918/DES0828+1626/p01/coadd,127.12675200,16.43607400
DES1138+2043,DEC_Taiga/multiepoch/delve/r5918/DES1138+2043/p01/coadd,174.50606800,20.71940700
DES1127+2417,DEC_Taiga/multiepoch/delve/r5918/DES1127+2417/p01/coadd,171.89516500,24.28885200
DES0827+2917,DEC_Taiga/multiepoch/delve/r5918/DES0827+2917/p01/coadd,126.99246600,29.28607400
DES1113-1749,DEC_Taiga/multiepoch/delve/r5918/DES1113-1749/p01/coadd,168.46958000,-17.83059300
DES1113+2043,DEC_Taiga/multiepoch/delve/r5918/DES1113+2043/p01/coadd,168.40004400,20.71940700
DES0749+2625,DEC_Taiga/multiepoch/delve/r5918/DES0749+2625/p01/coadd,117.49355200,26.43051900
DES0843+1334,DEC_Taiga/multiepoch/delve/r5918/DES0843+1334/p02/coadd,130.92034200,13.58051900
DES1023+0209,DEC_Taiga/multiepoch/delve/r5918/DES1023+0209/p01/coadd,155.75138900,2.15829600
DES0832+2251,DEC_Taiga/multiepoch/delve/r5918/DES0832+2251/p01/coadd,128.05510800,22.86107400
DES1118-2332,DEC_Taiga/multiepoch/delve/r5918/DES1118-2332/p01/coadd,169.63501300,-23.54170400
DES0821-0416,DEC_Taiga/multiepoch/delve/r5918/DES0821-0416/p02/coadd,125.46666100,-4.26670400
DES0857+2417,DEC_Taiga/multiepoch/delve/r5918/DES0857+2417/p01/coadd,134.30075700,24.28885200
DES0910-0416,DEC_Taiga/multiepoch/delve/r5918/DES0910-0416/p01/coadd,137.63649900,-4.26670400
DES1044+0335,DEC_Taiga/multiepoch/delve/r5918/DES1044+0335/p01/coadd,161.05961900,3.58607400
DES0947+0835,DEC_Taiga/multiepoch/delve/r5918/DES0947+0835/p01/coadd,146.75405300,8.58329600
DES0805+1417,DEC_Taiga/multiepoch/delve/r5918/DES0805+1417/p01/coadd,121.27527500,14.29440700
DES0910+1334,DEC_Taiga/multiepoch/delve/r5918/DES0910+1334/p01/coadd,137.53014700,13.58051900
DES1032-0915,DEC_Taiga/multiepoch/delve/r5918/DES1032-0915/p01/coadd,158.03653800,-9.26392600
DES0807+0917,DEC_Taiga/multiepoch/delve/r5918/DES0807+0917/p01/coadd,121.89006000,9.29718500
DES1134-2332,DEC_Taiga/multiepoch/delve/r5918/DES1134-2332/p01/coadd,173.52851400,-23.54170400
DES1101-1250,DEC_Taiga/multiepoch/delve/r5918/DES1101-1250/p01/coadd,165.40508000,-12.83337000
DES1154+0126,DEC_Taiga/multiepoch/delve/r5918/DES1154+0126/p01/coadd,178.50877000,1.44440700
DES0908-0915,DEC_Taiga/multiepoch/delve/r5918/DES0908-0915/p01/coadd,137.06017400,-9.26392600
DES0750+1834,DEC_Taiga/multiepoch/delve/r5918/DES0750+1834/p01/coadd,117.59284700,18.57774100
DES0931+2417,DEC_Taiga/multiepoch/delve/r5918/DES0931+2417/p02/coadd,142.91614200,24.28885200
DES1128-1415,DEC_Taiga/multiepoch/delve/r5918/DES1128-1415/p01/coadd,172.06932400,-14.26114800
DES1001+0335,DEC_Taiga/multiepoch/delve/r5918/DES1001+0335/p01/coadd,150.33027700,3.58607400
DES0801+2251,DEC_Taiga/multiepoch/delve/r6101/DES0801+2251/p01/coadd,120.30765100,22.86107400
