TILENAME,PATH,RA_CENT,DEC_CENT
DES1444+2417,DEC_Taiga/multiepoch/delve/r6117/DES1444+2417/p01/coadd,221.237827,24.288852
DES1236+0418,DEC_Taiga/multiepoch/delve/r6117/DES1236+0418/p01/coadd,189.191293,4.299963
DES1521-1041,DEC_Taiga/multiepoch/delve/r6050/DES1521-1041/p01/coadd,230.301515,-10.691704
DES1615+0500,DEC_Taiga/multiepoch/delve/r6050/DES1615+0500/p01/coadd,243.933688,5.013852
DES1212-1415,DEC_Taiga/multiepoch/delve/r6050/DES1212-1415/p01/coadd,183.118147,-14.261148
DES1333-0707,DEC_Taiga/multiepoch/delve/r6050/DES1333-0707/p01/coadd,203.495535,-7.122259
DES1207+1500,DEC_Taiga/multiepoch/delve/r6050/DES1207+1500/p01/coadd,181.81549,15.008296
DES1318-2915,DEC_Taiga/multiepoch/delve/r6050/DES1318-2915/p01/coadd,199.746421,-29.252815
DES1236-1458,DEC_Taiga/multiepoch/delve/r6050/DES1236-1458/p01/coadd,189.163782,-14.975037
DES1645+0917,DEC_Taiga/multiepoch/delve/r6050/DES1645+0917/p01/coadd,251.377172,9.297185
DES1318+2625,DEC_Taiga/multiepoch/delve/r6050/DES1318+2625/p01/coadd,199.607062,26.430519
DES1516-2915,DEC_Taiga/multiepoch/delve/r6050/DES1516-2915/p01/coadd,229.202943,-29.252815
DES1158+2417,DEC_Taiga/multiepoch/delve/r6050/DES1158+2417/p01/coadd,179.727334,24.288852
DES1513-4040,DEC_Taiga/multiepoch/delve/r6050/DES1513-4040/p01/coadd,228.44824,-40.675037
DES1554+1209,DEC_Taiga/multiepoch/delve/r6050/DES1554+1209/p03/coadd,238.502594,12.152741
DES1358-4457,DEC_Taiga/multiepoch/delve/r6050/DES1358-4457/p01/coadd,209.586574,-44.95837
DES1356+1500,DEC_Taiga/multiepoch/delve/r6050/DES1356+1500/p01/coadd,209.162226,15.008296
DES1158-1915,DEC_Taiga/multiepoch/delve/r6050/DES1158-1915/p01/coadd,179.671908,-19.25837
DES1238+2126,DEC_Taiga/multiepoch/delve/r6050/DES1238+2126/p01/coadd,189.559892,21.433296
DES1209+2751,DEC_Taiga/multiepoch/delve/r6050/DES1209+2751/p01/coadd,182.272638,27.858296
DES1214-0124,DEC_Taiga/multiepoch/delve/r6050/DES1214-0124/p01/coadd,183.503688,-1.411148
DES1556+0335,DEC_Taiga/multiepoch/delve/r6050/DES1556+0335/p01/coadd,239.026173,3.586074
DES1406-2832,DEC_Taiga/multiepoch/delve/r6050/DES1406-2832/p01/coadd,211.609612,-28.538926
DES1318+0335,DEC_Taiga/multiepoch/delve/r6050/DES1318+0335/p01/coadd,199.685251,3.586074
DES1216+0543,DEC_Taiga/multiepoch/delve/r6050/DES1216+0543/p01/coadd,184.051664,5.727741
DES1234+0626,DEC_Taiga/multiepoch/delve/r6050/DES1234+0626/p01/coadd,188.719808,6.44163
DES1621+2334,DEC_Taiga/multiepoch/delve/r6050/DES1621+2334/p01/coadd,245.252698,23.574963
DES1654+1126,DEC_Taiga/multiepoch/delve/r6050/DES1654+1126/p01/coadd,253.685756,11.438852
DES0814+3000,DEC_Taiga/multiepoch/delve/r6050/DES0814+3000/p01/coadd,123.554997,29.999963
DES1246-1124,DEC_Taiga/multiepoch/delve/r6117/DES1246-1124/p01/coadd,191.742932,-11.405593
DES1236+2543,DEC_Taiga/multiepoch/delve/r6050/DES1236+2543/p01/coadd,189.161011,25.71663
DES1456-2958,DEC_Taiga/multiepoch/delve/r6050/DES1456-2958/p02/coadd,224.019255,-29.966704
DES1218+2708,DEC_Taiga/multiepoch/delve/r6050/DES1218+2708/p01/coadd,184.555803,27.144407
DES1619+0043,DEC_Taiga/multiepoch/delve/r6050/DES1619+0043/p01/coadd,244.843516,0.730519
DES0906-2915,DEC_Taiga/multiepoch/delve/r6050/DES0906-2915/p01/coadd,136.742194,-29.252815
DES1512+1043,DEC_Taiga/multiepoch/delve/r6050/DES1512+1043/p01/coadd,228.156461,10.724963
DES1628-1041,DEC_Taiga/multiepoch/delve/r6050/DES1628-1041/p01/coadd,247.01104,-10.691704
DES1430-2915,DEC_Taiga/multiepoch/delve/r6050/DES1430-2915/p02/coadd,217.747629,-29.252815
DES1347-4414,DEC_Taiga/multiepoch/delve/r6050/DES1347-4414/p01/coadd,206.985424,-44.244481
DES1119-4706,DEC_Taiga/multiepoch/delve/r6050/DES1119-4706/p01/coadd,169.840192,-47.100037
DES1335+0252,DEC_Taiga/multiepoch/delve/r6117/DES1335+0252/p01/coadd,203.773915,2.872185
DES1045-2541,DEC_Taiga/multiepoch/delve/r6050/DES1045-2541/p01/coadd,161.358977,-25.68337
DES1551+1709,DEC_Taiga/multiepoch/delve/r6050/DES1551+1709/p01/coadd,237.750812,17.149963
DES1204-3415,DEC_Taiga/multiepoch/delve/r6050/DES1204-3415/p01/coadd,181.005977,-34.250037
DES1240-0207,DEC_Taiga/multiepoch/delve/r6050/DES1240-0207/p01/coadd,190.036399,-2.125037
DES1516-1250,DEC_Taiga/multiepoch/delve/r6050/DES1516-1250/p01/coadd,229.104609,-12.83337
DES1534-0207,DEC_Taiga/multiepoch/delve/r6050/DES1534-0207/p01/coadd,233.613589,-2.125037
DES1032-2541,DEC_Taiga/multiepoch/delve/r6050/DES1032-2541/p01/coadd,158.190374,-25.68337
DES1447-0041,DEC_Taiga/multiepoch/delve/r6050/DES1447-0041/p02/coadd,221.994989,-0.697259
DES1616-0624,DEC_Taiga/multiepoch/delve/r6050/DES1616-0624/p01/coadd,244.016946,-6.40837
DES1150-3415,DEC_Taiga/multiepoch/delve/r6050/DES1150-3415/p01/coadd,177.551355,-34.250037
DES1601-3123,DEC_Taiga/multiepoch/delve/r6050/DES1601-3123/p01/coadd,240.33082,-31.394481
DES1508-3957,DEC_Taiga/multiepoch/delve/r6050/DES1508-3957/p01/coadd,227.014198,-39.961148
DES1312+0500,DEC_Taiga/multiepoch/delve/r6050/DES1312+0500/p01/coadd,198.069301,5.013852
DES1218+1334,DEC_Taiga/multiepoch/delve/r6050/DES1218+1334/p02/coadd,184.533207,13.580519
DES1409-2206,DEC_Taiga/multiepoch/delve/r6050/DES1409-2206/p01/coadd,212.441733,-22.113926
DES1407+1626,DEC_Taiga/multiepoch/delve/r6050/DES1407+1626/p01/coadd,211.977438,16.436074
DES1159-3457,DEC_Taiga/multiepoch/delve/r6050/DES1159-3457/p01/coadd,179.818444,-34.963926
DES1233-4914,DEC_Taiga/multiepoch/delve/r6050/DES1233-4914/p01/coadd,188.365721,-49.241704
DES1605+0752,DEC_Taiga/multiepoch/delve/r6050/DES1605+0752/p01/coadd,241.466159,7.869407
DES1222+2751,DEC_Taiga/multiepoch/delve/r6050/DES1222+2751/p01/coadd,185.502518,27.858296
DES1524+0917,DEC_Taiga/multiepoch/delve/r6050/DES1524+0917/p01/coadd,231.122204,9.297185
DES1320-1915,DEC_Taiga/multiepoch/delve/r6050/DES1320-1915/p01/coadd,200.089452,-19.25837
DES1139-3914,DEC_Taiga/multiepoch/delve/r6050/DES1139-3914/p01/coadd,174.956923,-39.247259
DES1315-2915,DEC_Taiga/multiepoch/delve/r6050/DES1315-2915/p01/coadd,198.928185,-29.252815
DES1605+1126,DEC_Taiga/multiepoch/delve/r6050/DES1605+1126/p01/coadd,241.303697,11.438852
DES1040-4414,DEC_Taiga/multiepoch/delve/r6050/DES1040-4414/p01/coadd,160.148179,-44.244481
DES1231-2206,DEC_Taiga/multiepoch/delve/r6050/DES1231-2206/p01/coadd,187.783354,-22.113926
DES1207+0543,DEC_Taiga/multiepoch/delve/r6050/DES1207+0543/p01/coadd,181.899251,5.727741
DES1642-1624,DEC_Taiga/multiepoch/delve/r6050/DES1642-1624/p01/coadd,250.623715,-16.402815
DES1355-2749,DEC_Taiga/multiepoch/delve/r6050/DES1355-2749/p01/coadd,208.82885,-27.825037
DES1411+1209,DEC_Taiga/multiepoch/delve/r6050/DES1411+1209/p01/coadd,212.943701,12.152741
DES1044-3706,DEC_Taiga/multiepoch/delve/r6050/DES1044-3706/p01/coadd,161.160777,-37.105593
DES1509+1126,DEC_Taiga/multiepoch/delve/r6050/DES1509+1126/p01/coadd,227.464926,11.438852
DES1504-4123,DEC_Taiga/multiepoch/delve/r6050/DES1504-4123/p01/coadd,226.156325,-41.388926
DES1540-4040,DEC_Taiga/multiepoch/delve/r6050/DES1540-4040/p01/coadd,235.037241,-40.675037
DES0958-3332,DEC_Taiga/multiepoch/delve/r6117/DES0958-3332/p03/coadd,149.669134,-33.536148
DES1256-0416,DEC_Taiga/multiepoch/delve/r6050/DES1256-0416/p01/coadd,194.190456,-4.266704
DES1245+2043,DEC_Taiga/multiepoch/delve/r6050/DES1245+2043/p01/coadd,191.297635,20.719407
DES1405-4331,DEC_Taiga/multiepoch/delve/r6050/DES1405-4331/p01/coadd,211.384091,-43.530593
DES1330+1209,DEC_Taiga/multiepoch/delve/r6050/DES1330+1209/p01/coadd,202.720144,12.152741
DES1528+1252,DEC_Taiga/multiepoch/delve/r6050/DES1528+1252/p01/coadd,232.075399,12.86663
DES1406-0624,DEC_Taiga/multiepoch/delve/r6050/DES1406-0624/p01/coadd,211.689957,-6.40837
DES1509+0252,DEC_Taiga/multiepoch/delve/r6117/DES1509+0252/p02/coadd,227.36188,2.872185
DES1414-4914,DEC_Taiga/multiepoch/delve/r6050/DES1414-4914/p01/coadd,213.515362,-49.241704
DES1624+0335,DEC_Taiga/multiepoch/delve/r6050/DES1624+0335/p01/coadd,246.179068,3.586074
DES1202-0207,DEC_Taiga/multiepoch/delve/r6050/DES1202-0207/p01/coadd,180.749457,-2.125037
DES1136-3415,DEC_Taiga/multiepoch/delve/r6050/DES1136-3415/p02/coadd,174.096732,-34.250037
DES1223-1124,DEC_Taiga/multiepoch/delve/r6050/DES1223-1124/p01/coadd,185.916766,-11.405593
DES1305-4457,DEC_Taiga/multiepoch/delve/r6050/DES1305-4457/p01/coadd,196.471421,-44.95837
DES1357-3706,DEC_Taiga/multiepoch/delve/r6050/DES1357-3706/p01/coadd,209.497793,-37.105593
DES1502-0041,DEC_Taiga/multiepoch/delve/r6050/DES1502-0041/p02/coadd,225.564698,-0.697259
DES1337+1334,DEC_Taiga/multiepoch/delve/r6050/DES1337+1334/p01/coadd,204.362623,13.580519
DES1534-1624,DEC_Taiga/multiepoch/delve/r6050/DES1534-1624/p01/coadd,233.507652,-16.402815
DES1101-4123,DEC_Taiga/multiepoch/delve/r6117/DES1101-4123/p03/coadd,165.257237,-41.388926
DES1624-2041,DEC_Taiga/multiepoch/delve/r6117/DES1624-2041/p01/coadd,246.17903,-20.686148
DES1343-3540,DEC_Taiga/multiepoch/delve/r6050/DES1343-3540/p01/coadd,205.895494,-35.677815
DES1236-4414,DEC_Taiga/multiepoch/delve/r6050/DES1236-4414/p01/coadd,189.047756,-44.244481
DES1652-1832,DEC_Taiga/multiepoch/delve/r6050/DES1652-1832/p03/coadd,253.090755,-18.544481
DES1439+0043,DEC_Taiga/multiepoch/delve/r6050/DES1439+0043/p01/coadd,219.855374,0.730519
DES1209+1334,DEC_Taiga/multiepoch/delve/r6050/DES1209+1334/p01/coadd,182.329938,13.580519
DES1236-0915,DEC_Taiga/multiepoch/delve/r6050/DES1236-0915/p01/coadd,189.139424,-9.263926
DES1250+0001,DEC_Taiga/multiepoch/delve/r6050/DES1250+0001/p01/coadd,192.702827,0.01663
DES1222-3206,DEC_Taiga/multiepoch/delve/r6050/DES1222-3206/p01/coadd,185.538722,-32.10837
DES0906-2958,DEC_Taiga/multiepoch/delve/r6050/DES0906-2958/p01/coadd,136.669824,-29.966704
DES1630-1958,DEC_Taiga/multiepoch/delve/r6117/DES1630-1958/p01/coadd,247.692025,-19.972259
DES1640-2124,DEC_Taiga/multiepoch/delve/r6050/DES1640-2124/p01/coadd,250.070654,-21.400037
DES1232+1126,DEC_Taiga/multiepoch/delve/r6050/DES1232+1126/p01/coadd,188.133681,11.438852
DES1321+1834,DEC_Taiga/multiepoch/delve/r6050/DES1321+1834/p01/coadd,200.437489,18.577741
DES1106-3123,DEC_Taiga/multiepoch/delve/r6050/DES1106-3123/p01/coadd,166.73414,-31.394481
DES1217-4831,DEC_Taiga/multiepoch/delve/r6050/DES1217-4831/p01/coadd,184.49099,-48.527815
DES1417+0209,DEC_Taiga/multiepoch/delve/r6050/DES1417+0209/p01/coadd,214.331837,2.158296
DES1437-4540,DEC_Taiga/multiepoch/delve/r6050/DES1437-4540/p01/coadd,219.451115,-45.672259
DES1238-3832,DEC_Taiga/multiepoch/delve/r6050/DES1238-3832/p01/coadd,189.697002,-38.53337
DES1659-0958,DEC_Taiga/multiepoch/delve/r6117/DES1659-0958/p01/coadd,254.955746,-9.977815
DES1503-1041,DEC_Taiga/multiepoch/delve/r6050/DES1503-1041/p01/coadd,225.942508,-10.691704
DES1339-2124,DEC_Taiga/multiepoch/delve/r6050/DES1339-2124/p01/coadd,204.832287,-21.400037
DES1301+1543,DEC_Taiga/multiepoch/delve/r6050/DES1301+1543/p01/coadd,195.338416,15.722185
DES1345-1041,DEC_Taiga/multiepoch/delve/r6050/DES1345-1041/p01/coadd,206.326978,-10.691704
DES1419-2332,DEC_Taiga/multiepoch/delve/r6050/DES1419-2332/p01/coadd,214.799626,-23.541704
DES1554-3332,DEC_Taiga/multiepoch/delve/r6050/DES1554-3332/p01/coadd,238.740613,-33.536148
DES1208-0207,DEC_Taiga/multiepoch/delve/r6050/DES1208-0207/p01/coadd,182.178217,-2.125037
DES1411-3623,DEC_Taiga/multiepoch/delve/r6050/DES1411-3623/p01/coadd,212.978426,-36.391704
DES1336-2541,DEC_Taiga/multiepoch/delve/r6050/DES1336-2541/p01/coadd,204.135127,-25.68337
DES1206+1334,DEC_Taiga/multiepoch/delve/r6050/DES1206+1334/p01/coadd,181.595516,13.580519
DES1233+2334,DEC_Taiga/multiepoch/delve/r6050/DES1233+2334/p01/coadd,188.39316,23.574963
DES1535-0250,DEC_Taiga/multiepoch/delve/r6050/DES1535-0250/p01/coadd,233.785711,-2.838926
DES1555-2958,DEC_Taiga/multiepoch/delve/r6050/DES1555-2958/p01/coadd,238.852177,-29.966704
DES1445-1707,DEC_Taiga/multiepoch/delve/r6050/DES1445-1707/p01/coadd,221.259497,-17.116704
DES1326-4331,DEC_Taiga/multiepoch/delve/r6050/DES1326-4331/p01/coadd,201.537445,-43.530593
DES1316-1207,DEC_Taiga/multiepoch/delve/r6050/DES1316-1207/p01/coadd,199.033337,-12.119481
DES1658+1209,DEC_Taiga/multiepoch/delve/r6050/DES1658+1209/p01/coadd,254.568183,12.152741
DES1413-1624,DEC_Taiga/multiepoch/delve/r6050/DES1413-1624/p01/coadd,213.414881,-16.402815
DES1525+0418,DEC_Taiga/multiepoch/delve/r6050/DES1525+0418/p01/coadd,231.429633,4.299963
DES1552-2915,DEC_Taiga/multiepoch/delve/r6050/DES1552-2915/p01/coadd,238.203547,-29.252815
DES1056-4331,DEC_Taiga/multiepoch/delve/r6050/DES1056-4331/p02/coadd,164.120191,-43.530593
DES1717-1332,DEC_Taiga/multiepoch/delve/r6050/DES1717-1332/p01/coadd,259.395991,-13.547259
DES1039-3749,DEC_Taiga/multiepoch/delve/r6050/DES1039-3749/p01/coadd,159.907486,-37.819481
DES1434-2749,DEC_Taiga/multiepoch/delve/r6050/DES1434-2749/p01/coadd,218.515514,-27.825037
DES1512-0915,DEC_Taiga/multiepoch/delve/r6050/DES1512-0915/p02/coadd,228.198862,-9.263926
DES1544-0624,DEC_Taiga/multiepoch/delve/r6050/DES1544-0624/p01/coadd,236.114793,-6.40837
DES1313-1041,DEC_Taiga/multiepoch/delve/r6050/DES1313-1041/p01/coadd,198.335466,-10.691704
DES1142-4540,DEC_Taiga/multiepoch/delve/r6050/DES1142-4540/p01/coadd,175.520257,-45.672259
DES1630-0915,DEC_Taiga/multiepoch/delve/r6050/DES1630-0915/p01/coadd,247.72858,-9.263926
DES1116-3123,DEC_Taiga/multiepoch/delve/r6050/DES1116-3123/p01/coadd,169.243118,-31.394481
DES1130-2832,DEC_Taiga/multiepoch/delve/r6050/DES1130-2832/p01/coadd,172.603422,-28.538926
DES1517-3457,DEC_Taiga/multiepoch/delve/r6050/DES1517-3457/p01/coadd,229.471894,-34.963926
DES1221+1709,DEC_Taiga/multiepoch/delve/r6050/DES1221+1709/p01/coadd,185.453232,17.149963
DES1338-0458,DEC_Taiga/multiepoch/delve/r6050/DES1338-0458/p01/coadd,204.504253,-4.980593
DES1246-3957,DEC_Taiga/multiepoch/delve/r6050/DES1246-3957/p01/coadd,191.621548,-39.961148
DES0718+3000,DEC_Taiga/multiepoch/delve/r6117/DES0718+3000/p01/coadd,109.541423,29.999963
DES1333-3415,DEC_Taiga/multiepoch/delve/r6050/DES1333-3415/p01/coadd,203.461024,-34.250037
DES1358-0458,DEC_Taiga/multiepoch/delve/r6050/DES1358-0458/p01/coadd,209.520415,-4.980593
DES1443+1043,DEC_Taiga/multiepoch/delve/r6117/DES1443+1043/p01/coadd,220.890651,10.724963
DES1608+1209,DEC_Taiga/multiepoch/delve/r6050/DES1608+1209/p04/coadd,242.153864,12.152741
DES1339+0709,DEC_Taiga/multiepoch/delve/r6050/DES1339+0709/p01/coadd,204.955542,7.155519
DES1447-3914,DEC_Taiga/multiepoch/delve/r6117/DES1447-3914/p02/coadd,221.970401,-39.247259
DES1530-1915,DEC_Taiga/multiepoch/delve/r6050/DES1530-1915/p01/coadd,232.606281,-19.25837
DES0923-2958,DEC_Taiga/multiepoch/delve/r6050/DES0923-2958/p01/coadd,140.79008,-29.966704
DES1445+0126,DEC_Taiga/multiepoch/delve/r6050/DES1445+0126/p01/coadd,221.355719,1.444407
DES1407-1749,DEC_Taiga/multiepoch/delve/r6050/DES1407-1749/p01/coadd,211.964353,-17.830593
DES1319+1252,DEC_Taiga/multiepoch/delve/r6050/DES1319+1252/p01/coadd,199.85527,12.86663
DES1619+0001,DEC_Taiga/multiepoch/delve/r6050/DES1619+0001/p01/coadd,244.816718,0.01663
DES1305-0915,DEC_Taiga/multiepoch/delve/r6050/DES1305-0915/p01/coadd,196.372653,-9.263926
DES1222+0001,DEC_Taiga/multiepoch/delve/r6050/DES1222+0001/p01/coadd,185.563937,0.01663
DES1443-4414,DEC_Taiga/multiepoch/delve/r6050/DES1443-4414/p01/coadd,220.936943,-44.244481
DES1357+1209,DEC_Taiga/multiepoch/delve/r6050/DES1357+1209/p01/coadd,209.29243,12.152741
DES1633+0001,DEC_Taiga/multiepoch/delve/r6050/DES1633+0001/p01/coadd,248.386162,0.01663
DES1534+0709,DEC_Taiga/multiepoch/delve/r6050/DES1534+0709/p01/coadd,233.735244,7.155519
DES1554-3749,DEC_Taiga/multiepoch/delve/r6050/DES1554-3749/p01/coadd,238.530908,-37.819481
DES1231-3749,DEC_Taiga/multiepoch/delve/r6050/DES1231-3749/p01/coadd,187.922728,-37.819481
DES1347+1500,DEC_Taiga/multiepoch/delve/r6050/DES1347+1500/p01/coadd,206.944923,15.008296
DES1545-2124,DEC_Taiga/multiepoch/delve/r6050/DES1545-2124/p01/coadd,236.269118,-21.400037
DES1402-0041,DEC_Taiga/multiepoch/delve/r6050/DES1402-0041/p02/coadd,210.571921,-0.697259
DES1336-0541,DEC_Taiga/multiepoch/delve/r6050/DES1336-0541/p01/coadd,204.12403,-5.694481
DES1136-3249,DEC_Taiga/multiepoch/delve/r6050/DES1136-3249/p01/coadd,174.099755,-32.822259
DES1452-0915,DEC_Taiga/multiepoch/delve/r6050/DES1452-0915/p01/coadd,223.135601,-9.263926
DES1238-1207,DEC_Taiga/multiepoch/delve/r6050/DES1238-1207/p01/coadd,189.541222,-12.119481
DES1441-4623,DEC_Taiga/multiepoch/delve/r6050/DES1441-4623/p01/coadd,220.304095,-46.386148
DES1425-0207,DEC_Taiga/multiepoch/delve/r6050/DES1425-0207/p01/coadd,216.468465,-2.125037
DES1231-2749,DEC_Taiga/multiepoch/delve/r6050/DES1231-2749/p01/coadd,187.841078,-27.825037
DES1356-3206,DEC_Taiga/multiepoch/delve/r6050/DES1356-3206/p01/coadd,209.137111,-32.10837
DES1628+0209,DEC_Taiga/multiepoch/delve/r6050/DES1628+0209/p01/coadd,247.194039,2.158296
DES1548-3415,DEC_Taiga/multiepoch/delve/r6050/DES1548-3415/p01/coadd,237.143593,-34.250037
DES1452-3749,DEC_Taiga/multiepoch/delve/r6117/DES1452-3749/p02/coadd,223.16771,-37.819481
DES1319+0543,DEC_Taiga/multiepoch/delve/r6050/DES1319+0543/p01/coadd,199.836026,5.727741
DES1253-1624,DEC_Taiga/multiepoch/delve/r6050/DES1253-1624/p01/coadd,193.322111,-16.402815
DES1614-1415,DEC_Taiga/multiepoch/delve/r6050/DES1614-1415/p01/coadd,243.518381,-14.261148
DES1621-1458,DEC_Taiga/multiepoch/delve/r6050/DES1621-1458/p01/coadd,245.326706,-14.975037
DES1703+0543,DEC_Taiga/multiepoch/delve/r6050/DES1703+0543/p03/coadd,255.798765,5.727741
DES1618-3249,DEC_Taiga/multiepoch/delve/r6050/DES1618-3249/p01/coadd,244.608857,-32.822259
DES1647-1707,DEC_Taiga/multiepoch/delve/r6050/DES1647-1707/p01/coadd,251.885443,-17.116704
DES1559+2708,DEC_Taiga/multiepoch/delve/r6050/DES1559+2708/p03/coadd,239.911004,27.144407
DES1250-2749,DEC_Taiga/multiepoch/delve/r6050/DES1250-2749/p01/coadd,192.68441,-27.825037
DES1449+1000,DEC_Taiga/multiepoch/delve/r6050/DES1449+1000/p01/coadd,222.368906,10.011074
DES1351+1834,DEC_Taiga/multiepoch/delve/r6050/DES1351+1834/p01/coadd,207.96882,18.577741
DES1448-1915,DEC_Taiga/multiepoch/delve/r6050/DES1448-1915/p01/coadd,222.019407,-19.25837
DES1556-1415,DEC_Taiga/multiepoch/delve/r6050/DES1556-1415/p01/coadd,239.098852,-14.261148
DES1324+2043,DEC_Taiga/multiepoch/delve/r6117/DES1324+2043/p01/coadd,201.219924,20.719407
DES1243+2000,DEC_Taiga/multiepoch/delve/r6050/DES1243+2000/p01/coadd,190.782575,20.005519
DES1618+0335,DEC_Taiga/multiepoch/delve/r6050/DES1618+0335/p01/coadd,244.748489,3.586074
DES1746-0541,DEC_Taiga/multiepoch/delve/r6050/DES1746-0541/p01/coadd,266.540375,-5.694481
DES1643-1415,DEC_Taiga/multiepoch/delve/r6050/DES1643-1415/p01/coadd,250.884263,-14.261148
DES1511-0707,DEC_Taiga/multiepoch/delve/r6050/DES1511-0707/p01/coadd,227.956499,-7.122259
DES1159+1626,DEC_Taiga/multiepoch/delve/r6050/DES1159+1626/p01/coadd,179.972355,16.436074
DES1517-3749,DEC_Taiga/multiepoch/delve/r6050/DES1517-3749/p01/coadd,229.493733,-37.819481
DES1329-1624,DEC_Taiga/multiepoch/delve/r6050/DES1329-1624/p01/coadd,202.252231,-16.402815
DES1209+1417,DEC_Taiga/multiepoch/delve/r6050/DES1209+1417/p01/coadd,182.421149,14.294407
DES1224-2206,DEC_Taiga/multiepoch/delve/r6050/DES1224-2206/p01/coadd,186.242206,-22.113926
DES0936-3457,DEC_Taiga/multiepoch/delve/r6050/DES0936-3457/p01/coadd,144.102805,-34.963926
DES1434-1624,DEC_Taiga/multiepoch/delve/r6050/DES1434-1624/p01/coadd,218.624118,-16.402815
DES1425-3415,DEC_Taiga/multiepoch/delve/r6050/DES1425-3415/p01/coadd,216.415858,-34.250037
DES1300-1458,DEC_Taiga/multiepoch/delve/r6117/DES1300-1458/p01/coadd,195.075669,-14.975037
DES1343-3623,DEC_Taiga/multiepoch/delve/r6050/DES1343-3623/p01/coadd,205.883703,-36.391704
DES1545+1917,DEC_Taiga/multiepoch/delve/r6050/DES1545+1917/p01/coadd,236.452701,19.29163
DES1607-0915,DEC_Taiga/multiepoch/delve/r6050/DES1607-0915/p01/coadd,241.941997,-9.263926
DES1445-1832,DEC_Taiga/multiepoch/delve/r6050/DES1445-1832/p02/coadd,221.465342,-18.544481
DES1206+2251,DEC_Taiga/multiepoch/delve/r6050/DES1206+2251/p01/coadd,181.512561,22.861074
DES1456-3749,DEC_Taiga/multiepoch/delve/r6050/DES1456-3749/p01/coadd,224.071428,-37.819481
DES1205-2249,DEC_Taiga/multiepoch/delve/r6050/DES1205-2249/p01/coadd,181.44725,-22.827815
DES1200+2000,DEC_Taiga/multiepoch/delve/r6050/DES1200+2000/p01/coadd,180.146334,20.005519
DES1554+2000,DEC_Taiga/multiepoch/delve/r6050/DES1554+2000/p01/coadd,238.645659,20.005519
DES1601-3249,DEC_Taiga/multiepoch/delve/r6050/DES1601-3249/p01/coadd,240.361321,-32.822259
DES1216-1915,DEC_Taiga/multiepoch/delve/r6050/DES1216-1915/p01/coadd,184.20914,-19.25837
DES1350+1500,DEC_Taiga/multiepoch/delve/r6050/DES1350+1500/p01/coadd,207.684024,15.008296
DES1524-2332,DEC_Taiga/multiepoch/delve/r6050/DES1524-2332/p01/coadd,231.15233,-23.541704
DES1534-0750,DEC_Taiga/multiepoch/delve/r6050/DES1534-0750/p02/coadd,233.513167,-7.836148
DES1653-1458,DEC_Taiga/multiepoch/delve/r6050/DES1653-1458/p03/coadd,253.45555,-14.975037
DES1123-4706,DEC_Taiga/multiepoch/delve/r6050/DES1123-4706/p02/coadd,170.888917,-47.100037
DES1558+2500,DEC_Taiga/multiepoch/delve/r6050/DES1558+2500/p01/coadd,239.535343,25.002741
DES1711+0418,DEC_Taiga/multiepoch/delve/r6050/DES1711+0418/p01/coadd,257.918083,4.299963
DES1436-3457,DEC_Taiga/multiepoch/delve/r6050/DES1436-3457/p01/coadd,219.018536,-34.963926
DES1406+0835,DEC_Taiga/multiepoch/delve/r6050/DES1406+0835/p01/coadd,211.731815,8.583296
DES1334-3332,DEC_Taiga/multiepoch/delve/r6117/DES1334-3332/p01/coadd,203.625896,-33.536148
DES1448-0707,DEC_Taiga/multiepoch/delve/r6050/DES1448-0707/p01/coadd,222.200978,-7.122259
DES1206-1124,DEC_Taiga/multiepoch/delve/r6050/DES1206-1124/p02/coadd,181.547141,-11.405593
DES1456-2206,DEC_Taiga/multiepoch/delve/r6050/DES1456-2206/p01/coadd,224.000348,-22.113926
DES1243-4706,DEC_Taiga/multiepoch/delve/r6050/DES1243-4706/p01/coadd,190.814689,-47.100037
DES1154-3914,DEC_Taiga/multiepoch/delve/r6050/DES1154-3914/p01/coadd,178.644255,-39.247259
DES1100-3832,DEC_Taiga/multiepoch/delve/r6050/DES1100-3832/p01/coadd,165.056411,-38.53337
DES1229-4206,DEC_Taiga/multiepoch/delve/r6050/DES1229-4206/p01/coadd,187.29922,-42.102815
DES1512-0250,DEC_Taiga/multiepoch/delve/r6050/DES1512-0250/p01/coadd,228.067582,-2.838926
DES1323-2124,DEC_Taiga/multiepoch/delve/r6050/DES1323-2124/p01/coadd,200.998527,-21.400037
DES1547-3249,DEC_Taiga/multiepoch/delve/r6050/DES1547-3249/p01/coadd,236.963292,-32.822259
DES1606+0709,DEC_Taiga/multiepoch/delve/r6050/DES1606+0709/p05/coadd,241.649663,7.155519
DES1248-4831,DEC_Taiga/multiepoch/delve/r6050/DES1248-4831/p01/coadd,192.036736,-48.527815
DES1536-4040,DEC_Taiga/multiepoch/delve/r6050/DES1536-4040/p03/coadd,234.095955,-40.675037
DES1713+0500,DEC_Taiga/multiepoch/delve/r6050/DES1713+0500/p01/coadd,258.266309,5.013852
DES1217+1626,DEC_Taiga/multiepoch/delve/r6050/DES1217+1626/p01/coadd,184.43818,16.436074
DES1646+1209,DEC_Taiga/multiepoch/delve/r6050/DES1646+1209/p01/coadd,251.647167,12.152741
DES1156-3249,DEC_Taiga/multiepoch/delve/r6050/DES1156-3249/p01/coadd,179.196798,-32.822259
