TILENAME,PATH,RA_CENT,DEC_CENT 
DES1117-2749,DEC_Taiga/multiepoch/delve/r6050/DES1117-2749/p01/coadd,169.274972,-27.825037
DES1443-3332,DEC_Taiga/multiepoch/delve/r6050/DES1443-3332/p01/coadd,220.755026,-33.536148
DES1213-4040,DEC_Taiga/multiepoch/delve/r6050/DES1213-4040/p01/coadd,183.266518,-40.675037
DES1006-4206,DEC_Taiga/multiepoch/delve/r6050/DES1006-4206/p01/coadd,151.698268,-42.102815
DES1140-4706,DEC_Taiga/multiepoch/delve/r6050/DES1140-4706/p01/coadd,175.083816,-47.100037
DES0932-3415,DEC_Taiga/multiepoch/delve/r6050/DES0932-3415/p01/coadd,143.00513,-34.250037
DES1605-2706,DEC_Taiga/multiepoch/delve/r6050/DES1605-2706/p01/coadd,241.418194,-27.111148
DES1446-3332,DEC_Taiga/multiepoch/delve/r6050/DES1446-3332/p02/coadd,221.611483,-33.536148
DES1032-4331,DEC_Taiga/multiepoch/delve/r6050/DES1032-4331/p01/coadd,158.212204,-43.530593
DES1240-3123,DEC_Taiga/multiepoch/delve/r6050/DES1240-3123/p01/coadd,190.151265,-31.394481
DES1035-3249,DEC_Taiga/multiepoch/delve/r6050/DES1035-3249/p01/coadd,158.808624,-32.822259
DES1202-2832,DEC_Taiga/multiepoch/delve/r6050/DES1202-2832/p02/coadd,180.729712,-28.538926
DES1450-2623,DEC_Taiga/multiepoch/delve/r6050/DES1450-2623/p02/coadd,222.637489,-26.397259
DES1339-4623,DEC_Taiga/multiepoch/delve/r6050/DES1339-4623/p01/coadd,204.780161,-46.386148
DES1054-2915,DEC_Taiga/multiepoch/delve/r6050/DES1054-2915/p03/coadd,163.744006,-29.252815
DES1257-1707,DEC_Taiga/multiepoch/delve/r6117/DES1257-1707/p01/coadd,194.368423,-17.116704
DES1159-2749,DEC_Taiga/multiepoch/delve/r6050/DES1159-2749/p01/coadd,179.768858,-27.825037
DES1152-3040,DEC_Taiga/multiepoch/delve/r6050/DES1152-3040/p01/coadd,178.135009,-30.680593
DES1158-4914,DEC_Taiga/multiepoch/delve/r6050/DES1158-4914/p01/coadd,179.61802,-49.241704
DES1159-3040,DEC_Taiga/multiepoch/delve/r6050/DES1159-3040/p01/coadd,179.795167,-30.680593
DES1355-0333,DEC_Taiga/multiepoch/delve/r6117/DES1355-0333/p01/coadd,208.973346,-3.552815
DES1700-1041,DEC_Taiga/multiepoch/delve/r6117/DES1700-1041/p01/coadd,255.002552,-10.691704
DES1149-2706,DEC_Taiga/multiepoch/delve/r6050/DES1149-2706/p01/coadd,177.257378,-27.111148
DES1506-4040,DEC_Taiga/multiepoch/delve/r6050/DES1506-4040/p01/coadd,226.565668,-40.675037
DES0923-3206,DEC_Taiga/multiepoch/delve/r6050/DES0923-3206/p01/coadd,140.870342,-32.10837
DES0945-3914,DEC_Taiga/multiepoch/delve/r6050/DES0945-3914/p01/coadd,146.380104,-39.247259
DES1229-2915,DEC_Taiga/multiepoch/delve/r6050/DES1229-2915/p01/coadd,187.47287,-29.252815
DES1714-1458,DEC_Taiga/multiepoch/delve/r6050/DES1714-1458/p01/coadd,258.628451,-14.975037
DES1235-3706,DEC_Taiga/multiepoch/delve/r6050/DES1235-3706/p01/coadd,188.909805,-37.105593
DES1434-4249,DEC_Taiga/multiepoch/delve/r6050/DES1434-4249/p01/coadd,218.644983,-42.816704
DES1559-2541,DEC_Taiga/multiepoch/delve/r6050/DES1559-2541/p02/coadd,239.781919,-25.68337
DES1016-3832,DEC_Taiga/multiepoch/delve/r6050/DES1016-3832/p01/coadd,154.105037,-38.53337
DES1304-3832,DEC_Taiga/multiepoch/delve/r6050/DES1304-3832/p01/coadd,196.085303,-38.53337
DES1038-2706,DEC_Taiga/multiepoch/delve/r6050/DES1038-2706/p01/coadd,159.613153,-27.111148
DES1325-3706,DEC_Taiga/multiepoch/delve/r6117/DES1325-3706/p01/coadd,201.441624,-37.105593
DES1421-3040,DEC_Taiga/multiepoch/delve/r6050/DES1421-3040/p01/coadd,215.488553,-30.680593
DES1136-4414,DEC_Taiga/multiepoch/delve/r6050/DES1136-4414/p01/coadd,174.099699,-44.244481
DES1426-3249,DEC_Taiga/multiepoch/delve/r6050/DES1426-3249/p01/coadd,216.575118,-32.822259
DES1135-4040,DEC_Taiga/multiepoch/delve/r6050/DES1135-4040/p01/coadd,173.85366,-40.675037
DES1548-2749,DEC_Taiga/multiepoch/delve/r6050/DES1548-2749/p01/coadd,237.08162,-27.825037
DES1258+1126,DEC_Taiga/multiepoch/delve/r6117/DES1258+1126/p01/coadd,194.688888,11.438852
DES1334-4206,DEC_Taiga/multiepoch/delve/r6050/DES1334-4206/p01/coadd,203.656414,-42.102815
DES1238-3415,DEC_Taiga/multiepoch/delve/r6050/DES1238-3415/p01/coadd,189.642534,-34.250037
DES1339-2458,DEC_Taiga/multiepoch/delve/r6117/DES1339-2458/p01/coadd,204.797654,-24.969481
DES1129-3540,DEC_Taiga/multiepoch/delve/r6050/DES1129-3540/p01/coadd,172.499642,-35.677815
DES1041-3415,DEC_Taiga/multiepoch/delve/r6050/DES1041-3415/p01/coadd,160.278242,-34.250037
DES1634-1415,DEC_Taiga/multiepoch/delve/r6050/DES1634-1415/p04/coadd,248.674498,-14.261148
DES1128-3914,DEC_Taiga/multiepoch/delve/r6050/DES1128-3914/p01/coadd,172.191425,-39.247259
DES0856-2623,DEC_Taiga/multiepoch/delve/r6050/DES0856-2623/p01/coadd,134.171798,-26.397259
DES1256-2706,DEC_Taiga/multiepoch/delve/r6050/DES1256-2706/p01/coadd,194.099592,-27.111148
DES1048-4331,DEC_Taiga/multiepoch/delve/r6050/DES1048-4331/p02/coadd,162.150862,-43.530593
DES1300+1834,DEC_Taiga/multiepoch/delve/r6117/DES1300+1834/p02/coadd,195.165557,18.577741
DES1103-3457,DEC_Taiga/multiepoch/delve/r6050/DES1103-3457/p01/coadd,165.880634,-34.963926
DES1105-4623,DEC_Taiga/multiepoch/delve/r6050/DES1105-4623/p01/coadd,166.487789,-46.386148
DES1215+0252,DEC_Taiga/multiepoch/delve/r6117/DES1215+0252/p01/coadd,183.759884,2.872185
DES1510-3749,DEC_Taiga/multiepoch/delve/r6050/DES1510-3749/p03/coadd,227.686298,-37.819481
DES1144-4706,DEC_Taiga/multiepoch/delve/r6050/DES1144-4706/p01/coadd,176.132541,-47.100037
DES1338-2915,DEC_Taiga/multiepoch/delve/r6050/DES1338-2915/p02/coadd,204.655842,-29.252815
DES1350-3623,DEC_Taiga/multiepoch/delve/r6117/DES1350-3623/p01/coadd,207.657384,-36.391704
DES1300-4706,DEC_Taiga/multiepoch/delve/r6050/DES1300-4706/p01/coadd,195.009588,-47.100037
DES1723-0541,DEC_Taiga/multiepoch/delve/r6117/DES1723-0541/p01/coadd,260.800941,-5.694481
DES1409-4206,DEC_Taiga/multiepoch/delve/r6050/DES1409-4206/p01/coadd,212.316105,-42.102815
DES1144-4414,DEC_Taiga/multiepoch/delve/r6050/DES1144-4414/p01/coadd,176.092773,-44.244481
DES0858-2458,DEC_Taiga/multiepoch/delve/r6117/DES0858-2458/p01/coadd,134.710731,-24.969481
DES1435+0917,DEC_Taiga/multiepoch/delve/r6117/DES1435+0917/p01/coadd,218.824546,9.297185
DES0951-3957,DEC_Taiga/multiepoch/delve/r6050/DES0951-3957/p01/coadd,147.846429,-39.961148
DES1049-4123,DEC_Taiga/multiepoch/delve/r6050/DES1049-4123/p02/coadd,162.402592,-41.388926
DES1051-2706,DEC_Taiga/multiepoch/delve/r6050/DES1051-2706/p02/coadd,162.821194,-27.111148
DES1144-3749,DEC_Taiga/multiepoch/delve/r6050/DES1144-3749/p01/coadd,176.174401,-37.819481
DES1419-3249,DEC_Taiga/multiepoch/delve/r6050/DES1419-3249/p01/coadd,214.876103,-32.822259
DES0951-3332,DEC_Taiga/multiepoch/delve/r6050/DES0951-3332/p01/coadd,147.956221,-33.536148
DES1318-4123,DEC_Taiga/multiepoch/delve/r6050/DES1318-4123/p01/coadd,199.512974,-41.388926
DES1458-3914,DEC_Taiga/multiepoch/delve/r6050/DES1458-3914/p01/coadd,224.7359,-39.247259
DES1118-2958,DEC_Taiga/multiepoch/delve/r6050/DES1118-2958/p02/coadd,169.631873,-29.966704
DES1118-4623,DEC_Taiga/multiepoch/delve/r6050/DES1118-4623/p01/coadd,169.592576,-46.386148
DES1342-5123,DEC_Taiga/multiepoch/delve/r6050/DES1342-5123/p01/coadd,205.53967,-51.38337
DES1409-4331,DEC_Taiga/multiepoch/delve/r6050/DES1409-4331/p01/coadd,212.368756,-43.530593
DES1006-2749,DEC_Taiga/multiepoch/delve/r6050/DES1006-2749/p01/coadd,151.516088,-27.825037
DES1212-3332,DEC_Taiga/multiepoch/delve/r6050/DES1212-3332/p01/coadd,183.070939,-33.536148
DES1348-0915,DEC_Taiga/multiepoch/delve/r6117/DES1348-0915/p01/coadd,207.222497,-9.263926
DES1448-1832,DEC_Taiga/multiepoch/delve/r6117/DES1448-1832/p02/coadd,222.218328,-18.544481
DES1124-4414,DEC_Taiga/multiepoch/delve/r6050/DES1124-4414/p01/coadd,171.110088,-44.244481
DES1153-3249,DEC_Taiga/multiepoch/delve/r6050/DES1153-3249/p01/coadd,178.347291,-32.822259
DES1207-2458,DEC_Taiga/multiepoch/delve/r6050/DES1207-2458/p01/coadd,181.960342,-24.969481
DES1123-3749,DEC_Taiga/multiepoch/delve/r6050/DES1123-3749/p02/coadd,170.752096,-37.819481
DES1348-3332,DEC_Taiga/multiepoch/delve/r6117/DES1348-3332/p03/coadd,207.051722,-33.536148
DES1452-2541,DEC_Taiga/multiepoch/delve/r6050/DES1452-2541/p01/coadd,223.146749,-25.68337
DES1222-4831,DEC_Taiga/multiepoch/delve/r6050/DES1222-4831/p01/coadd,185.568954,-48.527815
DES1352-4914,DEC_Taiga/multiepoch/delve/r6050/DES1352-4914/p01/coadd,208.048049,-49.241704
DES1048-3914,DEC_Taiga/multiepoch/delve/r6050/DES1048-3914/p02/coadd,162.051263,-39.247259
DES1554-3040,DEC_Taiga/multiepoch/delve/r6050/DES1554-3040/p01/coadd,238.730759,-30.680593
DES1446+1126,DEC_Taiga/multiepoch/delve/r6117/DES1446+1126/p01/coadd,221.638075,11.438852
DES1148-2623,DEC_Taiga/multiepoch/delve/r6050/DES1148-2623/p01/coadd,177.209161,-26.397259
DES1517-3123,DEC_Taiga/multiepoch/delve/r6050/DES1517-3123/p01/coadd,229.458583,-31.394481
DES1332-3040,DEC_Taiga/multiepoch/delve/r6050/DES1332-3040/p01/coadd,203.037372,-30.680593
DES1145-2706,DEC_Taiga/multiepoch/delve/r6050/DES1145-2706/p01/coadd,176.455368,-27.111148
DES1449-4123,DEC_Taiga/multiepoch/delve/r6050/DES1449-4123/p02/coadd,222.350132,-41.388926
DES1219-0416,DEC_Taiga/multiepoch/delve/r6117/DES1219-0416/p01/coadd,184.884109,-4.266704
DES1114-3914,DEC_Taiga/multiepoch/delve/r6050/DES1114-3914/p01/coadd,168.504093,-39.247259
DES1308-4249,DEC_Taiga/multiepoch/delve/r6050/DES1308-4249/p01/coadd,197.234122,-42.816704
DES1307-2458,DEC_Taiga/multiepoch/delve/r6050/DES1307-2458/p01/coadd,196.922718,-24.969481
DES1351-5040,DEC_Taiga/multiepoch/delve/r6050/DES1351-5040/p01/coadd,207.857464,-50.669481
DES1028-4414,DEC_Taiga/multiepoch/delve/r6050/DES1028-4414/p01/coadd,157.158568,-44.244481
DES1432-2706,DEC_Taiga/multiepoch/delve/r6050/DES1432-2706/p02/coadd,218.159898,-27.111148
DES1039-3040,DEC_Taiga/multiepoch/delve/r6050/DES1039-3040/p01/coadd,159.873277,-30.680593
DES1457-3206,DEC_Taiga/multiepoch/delve/r6050/DES1457-3206/p01/coadd,224.307504,-32.10837
DES1545-2958,DEC_Taiga/multiepoch/delve/r6050/DES1545-2958/p01/coadd,236.380023,-29.966704
DES1500-4331,DEC_Taiga/multiepoch/delve/r6050/DES1500-4331/p01/coadd,225.169396,-43.530593
DES1129-2706,DEC_Taiga/multiepoch/delve/r6050/DES1129-2706/p01/coadd,172.445317,-27.111148
DES1207-4331,DEC_Taiga/multiepoch/delve/r6050/DES1207-4331/p01/coadd,181.844154,-43.530593
DES1252-3040,DEC_Taiga/multiepoch/delve/r6050/DES1252-3040/p01/coadd,193.076427,-30.680593
DES1321-2623,DEC_Taiga/multiepoch/delve/r6050/DES1321-2623/p01/coadd,200.321819,-26.397259
DES1527-3249,DEC_Taiga/multiepoch/delve/r6050/DES1527-3249/p01/coadd,231.866248,-32.822259
DES1311-4540,DEC_Taiga/multiepoch/delve/r6050/DES1311-4540/p01/coadd,197.99651,-45.672259
DES1044-4414,DEC_Taiga/multiepoch/delve/r6050/DES1044-4414/p01/coadd,161.144717,-44.244481
DES1218-2749,DEC_Taiga/multiepoch/delve/r6050/DES1218-2749/p02/coadd,184.61219,-27.825037
DES0946-3457,DEC_Taiga/multiepoch/delve/r6050/DES0946-3457/p01/coadd,146.716144,-34.963926
DES1517-4040,DEC_Taiga/multiepoch/delve/r6050/DES1517-4040/p01/coadd,229.389526,-40.675037
DES1044-2706,DEC_Taiga/multiepoch/delve/r6050/DES1044-2706/p01/coadd,161.217174,-27.111148
DES1122-4623,DEC_Taiga/multiepoch/delve/r6050/DES1122-4623/p02/coadd,170.627505,-46.386148
DES1008-3706,DEC_Taiga/multiepoch/delve/r6050/DES1008-3706/p01/coadd,152.209478,-37.105593
DES1103-3123,DEC_Taiga/multiepoch/delve/r6050/DES1103-3123/p01/coadd,165.897814,-31.394481
DES1414-2541,DEC_Taiga/multiepoch/delve/r6050/DES1414-2541/p01/coadd,213.640938,-25.68337
DES1217-4206,DEC_Taiga/multiepoch/delve/r6050/DES1217-4206/p01/coadd,184.412656,-42.102815
DES1455-3914,DEC_Taiga/multiepoch/delve/r6050/DES1455-3914/p01/coadd,223.814067,-39.247259
DES1358-2749,DEC_Taiga/multiepoch/delve/r6050/DES1358-2749/p01/coadd,209.636072,-27.825037
DES1257-0833,DEC_Taiga/multiepoch/delve/r6117/DES1257-0833/p01/coadd,194.379926,-8.550037
DES1237-3457,DEC_Taiga/multiepoch/delve/r6050/DES1237-3457/p01/coadd,189.400689,-34.963926
DES1521-2541,DEC_Taiga/multiepoch/delve/r6050/DES1521-2541/p01/coadd,230.276107,-25.68337
DES1339-2541,DEC_Taiga/multiepoch/delve/r6050/DES1339-2541/p01/coadd,204.927278,-25.68337
DES1217-3415,DEC_Taiga/multiepoch/delve/r6050/DES1217-3415/p01/coadd,184.4606,-34.250037
DES1202-2749,DEC_Taiga/multiepoch/delve/r6050/DES1202-2749/p01/coadd,180.57608,-27.825037
DES1210-2458,DEC_Taiga/multiepoch/delve/r6050/DES1210-2458/p02/coadd,182.747835,-24.969481
DES1125-4540,DEC_Taiga/multiepoch/delve/r6050/DES1125-4540/p01/coadd,171.433666,-45.672259
DES1251-4706,DEC_Taiga/multiepoch/delve/r6050/DES1251-4706/p01/coadd,192.912138,-47.100037
DES1355+0335,DEC_Taiga/multiepoch/delve/r6117/DES1355+0335/p01/coadd,208.984014,3.586074
DES1139-3040,DEC_Taiga/multiepoch/delve/r6050/DES1139-3040/p01/coadd,174.814694,-30.680593
DES1216+0418,DEC_Taiga/multiepoch/delve/r6117/DES1216+0418/p01/coadd,184.179965,4.299963
DES1241-4748,DEC_Taiga/multiepoch/delve/r6050/DES1241-4748/p01/coadd,190.332795,-47.813926
DES1353-4331,DEC_Taiga/multiepoch/delve/r6050/DES1353-4331/p01/coadd,208.430098,-43.530593
DES1537-3206,DEC_Taiga/multiepoch/delve/r6050/DES1537-3206/p01/coadd,234.4211,-32.10837
DES1113-3706,DEC_Taiga/multiepoch/delve/r6050/DES1113-3706/p01/coadd,168.321816,-37.105593
DES1412-3706,DEC_Taiga/multiepoch/delve/r6050/DES1412-3706/p01/coadd,213.078313,-37.105593
DES1601-3623,DEC_Taiga/multiepoch/delve/r6050/DES1601-3623/p01/coadd,240.470479,-36.391704
DES1046-3623,DEC_Taiga/multiepoch/delve/r6050/DES1046-3623/p01/coadd,161.541682,-36.391704
DES1608-2706,DEC_Taiga/multiepoch/delve/r6050/DES1608-2706/p01/coadd,242.220204,-27.111148
DES1220-3457,DEC_Taiga/multiepoch/delve/r6050/DES1220-3457/p01/coadd,185.045123,-34.963926
DES1125-3040,DEC_Taiga/multiepoch/delve/r6050/DES1125-3040/p01/coadd,171.494379,-30.680593
DES1412-3249,DEC_Taiga/multiepoch/delve/r6050/DES1412-3249/p01/coadd,213.177089,-32.822259
DES1615-0458,DEC_Taiga/multiepoch/delve/r6117/DES1615-0458/p01/coadd,243.916955,-4.980593
DES1236-3540,DEC_Taiga/multiepoch/delve/r6050/DES1236-3540/p02/coadd,189.197568,-35.677815
DES1435-4414,DEC_Taiga/multiepoch/delve/r6050/DES1435-4414/p01/coadd,218.943869,-44.244481
DES1440-2749,DEC_Taiga/multiepoch/delve/r6117/DES1440-2749/p01/coadd,220.129958,-27.825037
DES1012+3000,DEC_Taiga/multiepoch/delve/r6117/DES1012+3000/p01/coadd,153.230801,29.999963
DES1100-4206,DEC_Taiga/multiepoch/delve/r6050/DES1100-4206/p02/coadd,165.168899,-42.102815
DES1048-2623,DEC_Taiga/multiepoch/delve/r6050/DES1048-2623/p01/coadd,162.066385,-26.397259
DES1146-3957,DEC_Taiga/multiepoch/delve/r6050/DES1146-3957/p01/coadd,176.71938,-39.961148
DES1345-2458,DEC_Taiga/multiepoch/delve/r6050/DES1345-2458/p01/coadd,206.372641,-24.969481
DES1355-4414,DEC_Taiga/multiepoch/delve/r6050/DES1355-4414/p01/coadd,208.978498,-44.244481
DES0956-3415,DEC_Taiga/multiepoch/delve/r6050/DES0956-3415/p01/coadd,149.050719,-34.250037
DES1726-0833,DEC_Taiga/multiepoch/delve/r6117/DES1726-0833/p01/coadd,261.517728,-8.550037
DES1239-5040,DEC_Taiga/multiepoch/delve/r6050/DES1239-5040/p01/coadd,189.83547,-50.669481
DES1602+1043,DEC_Taiga/multiepoch/delve/r6117/DES1602+1043/p01/coadd,240.508339,10.724963
DES1630-1915,DEC_Taiga/multiepoch/delve/r6117/DES1630-1915/p01/coadd,247.730388,-19.25837
DES0900-2832,DEC_Taiga/multiepoch/delve/r6050/DES0900-2832/p01/coadd,135.22249,-28.538926
DES1057-4040,DEC_Taiga/multiepoch/delve/r6050/DES1057-4040/p01/coadd,164.440801,-40.675037
DES1430-2749,DEC_Taiga/multiepoch/delve/r6050/DES1430-2749/p01/coadd,217.708292,-27.825037
DES1154-4206,DEC_Taiga/multiepoch/delve/r6050/DES1154-4206/p01/coadd,178.639529,-42.102815
DES0935-2541,DEC_Taiga/multiepoch/delve/r6050/DES0935-2541/p01/coadd,143.931657,-25.68337
DES0949-3040,DEC_Taiga/multiepoch/delve/r6050/DES0949-3040/p01/coadd,147.422095,-30.680593
DES1425-4540,DEC_Taiga/multiepoch/delve/r6050/DES1425-4540/p01/coadd,216.386172,-45.672259
DES0949-3123,DEC_Taiga/multiepoch/delve/r6050/DES0949-3123/p01/coadd,147.498644,-31.394481
DES1641+0709,DEC_Taiga/multiepoch/delve/r6117/DES1641+0709/p01/coadd,250.283573,7.155519
DES1317-4914,DEC_Taiga/multiepoch/delve/r6050/DES1317-4914/p01/coadd,199.300348,-49.241704
DES0948-3540,DEC_Taiga/multiepoch/delve/r6050/DES0948-3540/p01/coadd,147.013334,-35.677815
DES1305-2915,DEC_Taiga/multiepoch/delve/r6050/DES1305-2915/p01/coadd,196.473474,-29.252815
DES1120-2749,DEC_Taiga/multiepoch/delve/r6050/DES1120-2749/p01/coadd,170.082194,-27.825037
DES1411-2915,DEC_Taiga/multiepoch/delve/r6050/DES1411-2915/p01/coadd,212.838209,-29.252815
DES1148-2541,DEC_Taiga/multiepoch/delve/r6050/DES1148-2541/p01/coadd,177.201996,-25.68337
DES1147-3914,DEC_Taiga/multiepoch/delve/r6050/DES1147-3914/p01/coadd,176.800589,-39.247259
DES1245-3415,DEC_Taiga/multiepoch/delve/r6117/DES1245-3415/p01/coadd,191.369845,-34.250037
DES1316-2415,DEC_Taiga/multiepoch/delve/r6117/DES1316-2415/p01/coadd,199.233179,-24.255593
DES1649-2124,DEC_Taiga/multiepoch/delve/r6117/DES1649-2124/p01/coadd,252.37091,-21.400037
DES1307-3832,DEC_Taiga/multiepoch/delve/r6050/DES1307-3832/p01/coadd,196.997917,-38.53337
DES1328-4748,DEC_Taiga/multiepoch/delve/r6050/DES1328-4748/p01/coadd,202.026463,-47.813926
DES1353-2832,DEC_Taiga/multiepoch/delve/r6050/DES1353-2832/p01/coadd,208.359097,-28.538926
DES1443-3623,DEC_Taiga/multiepoch/delve/r6050/DES1443-3623/p01/coadd,220.95999,-36.391704
DES1223-1207,DEC_Taiga/multiepoch/delve/r6117/DES1223-1207/p01/coadd,185.890408,-12.119481
DES1313-3415,DEC_Taiga/multiepoch/delve/r6050/DES1313-3415/p01/coadd,198.27909,-34.250037
DES1236-3623,DEC_Taiga/multiepoch/delve/r6117/DES1236-3623/p01/coadd,189.033735,-36.391704
DES1407-3914,DEC_Taiga/multiepoch/delve/r6050/DES1407-3914/p01/coadd,211.830239,-39.247259
DES1213-2915,DEC_Taiga/multiepoch/delve/r6050/DES1213-2915/p01/coadd,183.381687,-29.252815
DES1550-2832,DEC_Taiga/multiepoch/delve/r6050/DES1550-2832/p01/coadd,237.613739,-28.538926
DES1458-3706,DEC_Taiga/multiepoch/delve/r6050/DES1458-3706/p01/coadd,224.715002,-37.105593
DES1257-3914,DEC_Taiga/multiepoch/delve/r6050/DES1257-3914/p01/coadd,194.315414,-39.247259
DES1358-4040,DEC_Taiga/multiepoch/delve/r6050/DES1358-4040/p01/coadd,209.622522,-40.675037
DES1244-3249,DEC_Taiga/multiepoch/delve/r6050/DES1244-3249/p01/coadd,191.0899,-32.822259
DES1133-2749,DEC_Taiga/multiepoch/delve/r6050/DES1133-2749/p01/coadd,173.311082,-27.825037
DES1026-4206,DEC_Taiga/multiepoch/delve/r6050/DES1026-4206/p01/coadd,156.509208,-42.102815
DES1555-3415,DEC_Taiga/multiepoch/delve/r6050/DES1555-3415/p01/coadd,238.870905,-34.250037
DES1244-1250,DEC_Taiga/multiepoch/delve/r6117/DES1244-1250/p01/coadd,191.031328,-12.83337
DES1409-4540,DEC_Taiga/multiepoch/delve/r6050/DES1409-4540/p01/coadd,212.29958,-45.672259
DES1419-4706,DEC_Taiga/multiepoch/delve/r6050/DES1419-4706/p02/coadd,214.93536,-47.100037
DES0947-2706,DEC_Taiga/multiepoch/delve/r6050/DES0947-2706/p01/coadd,146.78099,-27.111148
DES1203-4623,DEC_Taiga/multiepoch/delve/r6050/DES1203-4623/p01/coadd,180.976795,-46.386148
DES1440-3914,DEC_Taiga/multiepoch/delve/r6050/DES1440-3914/p01/coadd,220.126735,-39.247259
DES1050-4040,DEC_Taiga/multiepoch/delve/r6050/DES1050-4040/p02/coadd,162.558229,-40.675037
DES1022-2915,DEC_Taiga/multiepoch/delve/r6117/DES1022-2915/p01/coadd,155.561638,-29.252815
DES0944-3540,DEC_Taiga/multiepoch/delve/r6117/DES0944-3540/p01/coadd,146.134496,-35.677815
DES1040-4457,DEC_Taiga/multiepoch/delve/r6050/DES1040-4457/p01/coadd,160.152535,-44.95837
DES1632-2915,DEC_Taiga/multiepoch/delve/r6050/DES1632-2915/p01/coadd,248.022388,-29.252815
DES1125-3914,DEC_Taiga/multiepoch/delve/r6050/DES1125-3914/p01/coadd,171.269592,-39.247259
DES1145-2623,DEC_Taiga/multiepoch/delve/r6050/DES1145-2623/p01/coadd,176.412173,-26.397259
DES1158-4249,DEC_Taiga/multiepoch/delve/r6050/DES1158-4249/p01/coadd,179.716145,-42.816704
DES1522-3623,DEC_Taiga/multiepoch/delve/r6050/DES1522-3623/p01/coadd,230.715235,-36.391704
DES0942-2958,DEC_Taiga/multiepoch/delve/r6050/DES0942-2958/p01/coadd,145.734388,-29.966704
DES1030-3415,DEC_Taiga/multiepoch/delve/r6050/DES1030-3415/p01/coadd,157.687275,-34.250037
DES1523-4414,DEC_Taiga/multiepoch/delve/r6050/DES1523-4414/p01/coadd,230.902314,-44.244481
DES0951-2541,DEC_Taiga/multiepoch/delve/r6117/DES0951-2541/p01/coadd,147.892412,-25.68337
DES1418-4831,DEC_Taiga/multiepoch/delve/r6050/DES1418-4831/p01/coadd,214.673975,-48.527815
DES1532-3914,DEC_Taiga/multiepoch/delve/r6050/DES1532-3914/p02/coadd,233.032396,-39.247259
DES1341-3332,DEC_Taiga/multiepoch/delve/r6117/DES1341-3332/p01/coadd,205.338809,-33.536148
DES1227-5205,DEC_Taiga/multiepoch/delve/r6050/DES1227-5205/p01/coadd,186.925213,-52.097259
DES1107-3623,DEC_Taiga/multiepoch/delve/r6050/DES1107-3623/p01/coadd,166.862724,-36.391704
DES1348-2915,DEC_Taiga/multiepoch/delve/r6050/DES1348-2915/p01/coadd,207.110552,-29.252815
DES0914-2749,DEC_Taiga/multiepoch/delve/r6050/DES0914-2749/p01/coadd,138.600536,-27.825037
DES1254-2832,DEC_Taiga/multiepoch/delve/r6050/DES1254-2832/p01/coadd,193.731775,-28.538926
DES1232-4748,DEC_Taiga/multiepoch/delve/r6050/DES1232-4748/p01/coadd,188.206673,-47.813926
DES1032-3457,DEC_Taiga/multiepoch/delve/r6050/DES1032-3457/p01/coadd,158.040615,-34.963926
DES1511-3540,DEC_Taiga/multiepoch/delve/r6050/DES1511-3540/p01/coadd,227.86645,-35.677815
DES1541-3957,DEC_Taiga/multiepoch/delve/r6050/DES1541-3957/p01/coadd,235.396668,-39.961148
DES1543-3540,DEC_Taiga/multiepoch/delve/r6050/DES1543-3540/p01/coadd,235.775994,-35.677815
DES1526+0252,DEC_Taiga/multiepoch/delve/r6117/DES1526+0252/p05/coadd,231.650601,2.872185
DES1432-4706,DEC_Taiga/multiepoch/delve/r6050/DES1432-4706/p01/coadd,218.081535,-47.100037
DES1322+2708,DEC_Taiga/multiepoch/delve/r6117/DES1322+2708/p01/coadd,200.600789,27.144407
DES1208+1751,DEC_Taiga/multiepoch/delve/r6117/DES1208+1751/p01/coadd,182.01797,17.863852
DES1139-4206,DEC_Taiga/multiepoch/delve/r6050/DES1139-4206/p01/coadd,174.790778,-42.102815
DES1503-3332,DEC_Taiga/multiepoch/delve/r6050/DES1503-3332/p01/coadd,225.893765,-33.536148
DES1304-4706,DEC_Taiga/multiepoch/delve/r6050/DES1304-4706/p01/coadd,196.058313,-47.100037
DES1622+0835,DEC_Taiga/multiepoch/delve/r6117/DES1622+0835/p01/coadd,245.664646,8.583296
DES1343-2958,DEC_Taiga/multiepoch/delve/r6050/DES1343-2958/p01/coadd,205.890128,-29.966704
DES0918-3415,DEC_Taiga/multiepoch/delve/r6050/DES0918-3415/p02/coadd,139.550507,-34.250037
DES1054-2541,DEC_Taiga/multiepoch/delve/r6050/DES1054-2541/p02/coadd,163.73543,-25.68337
DES1312-2915,DEC_Taiga/multiepoch/delve/r6050/DES1312-2915/p01/coadd,198.109948,-29.252815
DES1240-4206,DEC_Taiga/multiepoch/delve/r6050/DES1240-4206/p01/coadd,190.185784,-42.102815
DES1350-2706,DEC_Taiga/multiepoch/delve/r6050/DES1350-2706/p01/coadd,207.733766,-27.111148
DES1247-4540,DEC_Taiga/multiepoch/delve/r6050/DES1247-4540/p01/coadd,191.866623,-45.672259
DES1708-0541,DEC_Taiga/multiepoch/delve/r6117/DES1708-0541/p01/coadd,257.213795,-5.694481
DES1054-3206,DEC_Taiga/multiepoch/delve/r6050/DES1054-3206/p02/coadd,163.625932,-32.10837
